time,gFx,gFy,gFz,TgF
18.954000,-0.0301,1.0181,-0.6308,1.198
18.955000,-0.0313,1.0163,-0.6269,1.195
18.956000,-0.0327,1.0185,-0.6247,1.195
18.957000,-0.0310,1.0217,-0.6240,1.198
18.958000,-0.0298,1.0210,-0.6262,1.198
18.959000,-0.0320,1.0193,-0.6301,1.199
18.959000,-0.0337,1.0200,-0.6286,1.199
18.978000,-0.0335,1.0220,-0.6301,1.201
18.979000,-0.0335,1.0212,-0.6340,1.202
18.979000,-0.0362,1.0215,-0.6372,1.204
18.980000,-0.0366,1.0203,-0.6369,1.203
18.981000,-0.0379,1.0200,-0.6384,1.204
18.981000,-0.0393,1.0273,-0.6403,1.211
18.981000,-0.0384,1.0286,-0.6423,1.213
18.982000,-0.0391,1.0281,-0.6465,1.215
18.982000,-0.0396,1.0295,-0.6445,1.215
18.982000,-0.0359,1.0344,-0.6477,1.221
18.983000,-0.0313,1.0374,-0.6479,1.223
18.983000,-0.0305,1.0344,-0.6535,1.224
18.983000,-0.0313,1.0290,-0.6557,1.221
18.984000,-0.0305,1.0281,-0.6550,1.219
18.985000,-0.0291,1.0303,-0.6609,1.224
18.987000,-0.0313,1.0283,-0.6638,1.224
18.990000,-0.0344,1.0278,-0.6618,1.223
18.992000,-0.0344,1.0300,-0.6589,1.223
18.994000,-0.0344,1.0290,-0.6574,1.222
18.996000,-0.0308,1.0261,-0.6584,1.220
18.997000,-0.0318,1.0269,-0.6511,1.216
19.000000,-0.0313,1.0293,-0.6465,1.216
19.002000,-0.0332,1.0317,-0.6440,1.217
19.003000,-0.0391,1.0212,-0.6460,1.209
19.005000,-0.0413,1.0178,-0.6401,1.203
19.007000,-0.0406,1.0229,-0.6335,1.204
19.010000,-0.0410,1.0239,-0.6323,1.204
19.012000,-0.0425,1.0178,-0.6355,1.201
19.014000,-0.0459,1.0115,-0.6286,1.192
19.016000,-0.0459,1.0129,-0.6276,1.193
19.018000,-0.0430,1.0215,-0.6333,1.203
19.020000,-0.0442,1.0227,-0.6386,1.207
19.022000,-0.0450,1.0217,-0.6389,1.206
19.023000,-0.0401,1.0269,-0.6384,1.210
19.036000,-0.0357,1.0288,-0.6447,1.215
19.037000,-0.0293,1.0247,-0.6540,1.216
19.039000,-0.0259,1.0215,-0.6535,1.213
19.040000,-0.0230,1.0181,-0.6548,1.211
19.041000,-0.0210,1.0185,-0.6606,1.214
19.042000,-0.0257,1.0190,-0.6596,1.214
19.042000,-0.0352,1.0181,-0.6592,1.213
19.067000,-0.0371,1.0156,-0.6616,1.213
19.068000,-0.0376,1.0159,-0.6636,1.214
19.069000,-0.0322,1.0242,-0.6555,1.216
19.070000,-0.0320,1.0256,-0.6531,1.216
19.071000,-0.0305,1.0286,-0.6543,1.219
19.071000,-0.0322,1.0283,-0.6494,1.217
19.072000,-0.0354,1.0320,-0.6477,1.219
19.073000,-0.0371,1.0332,-0.6494,1.221
19.073000,-0.0386,1.0244,-0.6535,1.216
19.076000,-0.0396,1.0198,-0.6518,1.211
19.077000,-0.0423,1.0163,-0.6462,1.205
19.078000,-0.0420,1.0168,-0.6445,1.205
19.078000,-0.0425,1.0156,-0.6467,1.205
19.079000,-0.0450,1.0137,-0.6484,1.204
19.079000,-0.0459,1.0137,-0.6489,1.204
19.080000,-0.0432,1.0144,-0.6484,1.205
19.080000,-0.0428,1.0141,-0.6513,1.206
19.081000,-0.0457,1.0141,-0.6477,1.204
19.081000,-0.0452,1.0225,-0.6435,1.209
19.082000,-0.0435,1.0283,-0.6430,1.214
19.082000,-0.0415,1.0269,-0.6474,1.215
19.083000,-0.0462,1.0134,-0.6477,1.204
19.085000,-0.0481,1.0117,-0.6455,1.201
19.086000,-0.0501,1.0227,-0.6425,1.209
19.089000,-0.0520,1.0290,-0.6511,1.219
19.092000,-0.0494,1.0300,-0.6550,1.222
19.093000,-0.0420,1.0232,-0.6523,1.214
19.094000,-0.0391,1.0183,-0.6521,1.210
19.096000,-0.0406,1.0195,-0.6587,1.214
19.097000,-0.0393,1.0225,-0.6609,1.218
19.100000,-0.0391,1.0283,-0.6611,1.223
19.102000,-0.0391,1.0247,-0.6645,1.222
19.104000,-0.0420,1.0232,-0.6662,1.222
19.106000,-0.0430,1.0271,-0.6655,1.225
19.110000,-0.0447,1.0227,-0.6706,1.224
19.112000,-0.0472,1.0205,-0.6697,1.222
19.112000,-0.0464,1.0261,-0.6658,1.224
19.114000,-0.0462,1.0308,-0.6650,1.228
19.116000,-0.0415,1.0374,-0.6706,1.236
19.118000,-0.0401,1.0352,-0.6697,1.234
19.121000,-0.0428,1.0305,-0.6699,1.230
19.123000,-0.0420,1.0234,-0.6672,1.222
19.125000,-0.0408,1.0227,-0.6638,1.220
19.128000,-0.0437,1.0239,-0.6650,1.222
19.132000,-0.0484,1.0269,-0.6665,1.225
19.134000,-0.0518,1.0264,-0.6645,1.224
19.135000,-0.0528,1.0271,-0.6692,1.227
19.135000,-0.0496,1.0254,-0.6675,1.224
19.136000,-0.0454,1.0283,-0.6670,1.227
19.138000,-0.0396,1.0283,-0.6628,1.224
19.140000,-0.0388,1.0273,-0.6609,1.222
19.150000,-0.0398,1.0261,-0.6609,1.221
19.150000,-0.0464,1.0227,-0.6609,1.219
19.151000,-0.0476,1.0215,-0.6621,1.218
19.151000,-0.0498,1.0225,-0.6614,1.219
19.151000,-0.0498,1.0207,-0.6614,1.217
19.152000,-0.0472,1.0178,-0.6601,1.214
19.154000,-0.0464,1.0178,-0.6550,1.211
19.155000,-0.0464,1.0207,-0.6526,1.212
19.157000,-0.0386,1.0217,-0.6538,1.214
19.184000,-0.0408,1.0195,-0.6611,1.216
19.185000,-0.0435,1.0193,-0.6626,1.216
19.185000,-0.0435,1.0242,-0.6587,1.218
19.185000,-0.0425,1.0261,-0.6601,1.221
19.186000,-0.0393,1.0288,-0.6675,1.227
19.186000,-0.0393,1.0244,-0.6675,1.223
19.186000,-0.0386,1.0183,-0.6687,1.219
19.186000,-0.0396,1.0190,-0.6694,1.220
19.187000,-0.0401,1.0259,-0.6697,1.226
19.187000,-0.0369,1.0281,-0.6680,1.227
19.187000,-0.0364,1.0249,-0.6719,1.226
19.188000,-0.0364,1.0242,-0.6719,1.225
19.188000,-0.0352,1.0210,-0.6728,1.223
19.189000,-0.0379,1.0239,-0.6755,1.227
19.189000,-0.0391,1.0266,-0.6728,1.228
19.190000,-0.0388,1.0303,-0.6706,1.230
19.193000,-0.0379,1.0300,-0.6702,1.229
19.195000,-0.0401,1.0237,-0.6726,1.226
19.196000,-0.0423,1.0220,-0.6714,1.223
19.199000,-0.0418,1.0234,-0.6714,1.225
19.201000,-0.0401,1.0295,-0.6682,1.228
19.203000,-0.0386,1.0264,-0.6697,1.226
19.205000,-0.0401,1.0217,-0.6704,1.223
19.206000,-0.0401,1.0166,-0.6702,1.218
19.212000,-0.0418,1.0244,-0.6694,1.224
19.214000,-0.0432,1.0239,-0.6702,1.224
19.215000,-0.0435,1.0229,-0.6699,1.224
19.216000,-0.0437,1.0232,-0.6689,1.223
19.217000,-0.0418,1.0269,-0.6653,1.224
19.219000,-0.0391,1.0288,-0.6660,1.226
19.221000,-0.0369,1.0227,-0.6684,1.222
19.222000,-0.0396,1.0178,-0.6660,1.217
19.225000,-0.0401,1.0198,-0.6636,1.217
19.228000,-0.0423,1.0237,-0.6643,1.221
19.231000,-0.0447,1.0203,-0.6672,1.220
19.231000,-0.0450,1.0190,-0.6699,1.220
19.233000,-0.0445,1.0227,-0.6650,1.221
19.234000,-0.0432,1.0254,-0.6645,1.223
19.236000,-0.0379,1.0254,-0.6672,1.224
19.238000,-0.0406,1.0222,-0.6633,1.219
19.241000,-0.0415,1.0215,-0.6638,1.219
19.244000,-0.0428,1.0203,-0.6667,1.220
19.244000,-0.0437,1.0168,-0.6689,1.218
19.256000,-0.0457,1.0207,-0.6687,1.221
19.257000,-0.0437,1.0308,-0.6655,1.228
19.259000,-0.0418,1.0320,-0.6684,1.230
19.261000,-0.0388,1.0232,-0.6731,1.225
19.261000,-0.0401,1.0154,-0.6721,1.218
19.262000,-0.0386,1.0185,-0.6655,1.217
19.263000,-0.0349,1.0281,-0.6682,1.227
19.265000,-0.0381,1.0295,-0.6716,1.230
19.266000,-0.0406,1.0244,-0.6728,1.226
19.266000,-0.0418,1.0220,-0.6702,1.223
19.267000,-0.0384,1.0217,-0.6714,1.223
19.282000,-0.0325,1.0239,-0.6711,1.225
19.283000,-0.0325,1.0239,-0.6711,1.225
19.283000,-0.0340,1.0242,-0.6680,1.223
19.283000,-0.0362,1.0229,-0.6697,1.223
19.284000,-0.0362,1.0212,-0.6716,1.223
19.284000,-0.0362,1.0229,-0.6711,1.224
19.284000,-0.0344,1.0266,-0.6702,1.226
19.285000,-0.0325,1.0261,-0.6704,1.226
19.285000,-0.0332,1.0217,-0.6692,1.222
19.286000,-0.0332,1.0234,-0.6682,1.223
19.289000,-0.0342,1.0283,-0.6650,1.225
19.291000,-0.0315,1.0269,-0.6699,1.226
19.293000,-0.0337,1.0244,-0.6702,1.225
19.295000,-0.0381,1.0212,-0.6658,1.220
19.296000,-0.0384,1.0259,-0.6670,1.224
19.298000,-0.0330,1.0320,-0.6687,1.230
19.300000,-0.0332,1.0215,-0.6738,1.224
19.302000,-0.0366,1.0149,-0.6733,1.218
19.304000,-0.0374,1.0227,-0.6633,1.220
19.305000,-0.0335,1.0344,-0.6638,1.230
19.307000,-0.0344,1.0312,-0.6706,1.231
19.310000,-0.0418,1.0181,-0.6692,1.219
19.312000,-0.0418,1.0185,-0.6611,1.215
19.314000,-0.0364,1.0278,-0.6606,1.222
19.316000,-0.0332,1.0259,-0.6689,1.225
19.317000,-0.0349,1.0254,-0.6665,1.223
19.320000,-0.0366,1.0232,-0.6562,1.216
19.322000,-0.0349,1.0212,-0.6606,1.217
19.324000,-0.0352,1.0195,-0.6675,1.219
19.327000,-0.0371,1.0256,-0.6599,1.220
19.329000,-0.0325,1.0254,-0.6601,1.220
19.331000,-0.0322,1.0244,-0.6648,1.222
19.334000,-0.0352,1.0229,-0.6636,1.220
19.335000,-0.0352,1.0217,-0.6606,1.217
19.336000,-0.0303,1.0225,-0.6636,1.219
19.338000,-0.0291,1.0249,-0.6670,1.223
19.340000,-0.0281,1.0251,-0.6648,1.222
19.342000,-0.0286,1.0222,-0.6643,1.219
19.355000,-0.0266,1.0205,-0.6675,1.220
19.357000,-0.0252,1.0269,-0.6650,1.224
19.359000,-0.0249,1.0290,-0.6616,1.224
19.360000,-0.0259,1.0247,-0.6648,1.222
19.361000,-0.0286,1.0227,-0.6662,1.221
19.362000,-0.0269,1.0254,-0.6633,1.222
19.363000,-0.0239,1.0288,-0.6633,1.224
19.364000,-0.0252,1.0242,-0.6658,1.222
19.365000,-0.0271,1.0234,-0.6640,1.220
19.366000,-0.0257,1.0286,-0.6601,1.222
19.367000,-0.0242,1.0273,-0.6611,1.222
19.391000,-0.0291,1.0234,-0.6655,1.221
19.393000,-0.0298,1.0271,-0.6577,1.220
19.394000,-0.0291,1.0290,-0.6555,1.220
19.395000,-0.0283,1.0239,-0.6623,1.220
19.397000,-0.0313,1.0207,-0.6643,1.218
19.398000,-0.0342,1.0229,-0.6533,1.214
19.399000,-0.0337,1.0251,-0.6555,1.217
19.400000,-0.0335,1.0225,-0.6594,1.217
19.401000,-0.0335,1.0203,-0.6555,1.213
19.402000,-0.0332,1.0247,-0.6484,1.213
19.407000,-0.0325,1.0232,-0.6501,1.213
19.408000,-0.0366,1.0210,-0.6496,1.211
19.409000,-0.0366,1.0210,-0.6496,1.211
19.410000,-0.0349,1.0215,-0.6465,1.209
19.410000,-0.0337,1.0229,-0.6521,1.214
19.411000,-0.0342,1.0227,-0.6509,1.213
19.412000,-0.0330,1.0222,-0.6467,1.210
19.413000,-0.0318,1.0217,-0.6469,1.210
19.413000,-0.0310,1.0195,-0.6494,1.209
19.414000,-0.0303,1.0212,-0.6489,1.210
19.415000,-0.0288,1.0237,-0.6487,1.212
19.416000,-0.0283,1.0225,-0.6545,1.214
19.416000,-0.0288,1.0188,-0.6562,1.212
19.417000,-0.0296,1.0205,-0.6560,1.214
19.417000,-0.0276,1.0276,-0.6545,1.219
19.418000,-0.0266,1.0283,-0.6567,1.220
19.420000,-0.0259,1.0251,-0.6594,1.219
19.423000,-0.0291,1.0249,-0.6531,1.216
19.424000,-0.0271,1.0271,-0.6521,1.217
19.425000,-0.0264,1.0256,-0.6548,1.217
19.426000,-0.0274,1.0247,-0.6565,1.217
19.431000,-0.0330,1.0239,-0.6509,1.214
19.432000,-0.0330,1.0247,-0.6513,1.215
19.432000,-0.0322,1.0237,-0.6528,1.215
19.435000,-0.0327,1.0210,-0.6531,1.212
19.436000,-0.0337,1.0234,-0.6467,1.211
19.439000,-0.0332,1.0256,-0.6474,1.213
19.440000,-0.0335,1.0234,-0.6487,1.212
19.443000,-0.0342,1.0212,-0.6499,1.211
19.452000,-0.0386,1.0188,-0.6462,1.207
19.453000,-0.0371,1.0251,-0.6457,1.212
19.453000,-0.0344,1.0220,-0.6469,1.210
19.454000,-0.0374,1.0200,-0.6487,1.209
19.454000,-0.0376,1.0203,-0.6452,1.208
19.454000,-0.0371,1.0203,-0.6428,1.206
19.457000,-0.0347,1.0205,-0.6440,1.207
19.458000,-0.0364,1.0195,-0.6455,1.207
19.473000,-0.0393,1.0188,-0.6418,1.205
19.474000,-0.0413,1.0215,-0.6394,1.206
19.474000,-0.0408,1.0212,-0.6408,1.206
19.474000,-0.0396,1.0168,-0.6445,1.205
19.475000,-0.0408,1.0166,-0.6443,1.204
19.475000,-0.0376,1.0190,-0.6413,1.205
19.475000,-0.0357,1.0242,-0.6452,1.211
19.476000,-0.0369,1.0278,-0.6467,1.215
19.476000,-0.0413,1.0273,-0.6482,1.215
19.481000,-0.0430,1.0244,-0.6484,1.213
19.482000,-0.0401,1.0264,-0.6516,1.216
19.482000,-0.0366,1.0247,-0.6538,1.216
19.484000,-0.0344,1.0256,-0.6557,1.218
19.486000,-0.0310,1.0264,-0.6572,1.219
19.488000,-0.0264,1.0251,-0.6631,1.221
19.490000,-0.0266,1.0251,-0.6660,1.223
19.492000,-0.0237,1.0305,-0.6677,1.228
19.495000,-0.0247,1.0349,-0.6680,1.232
19.496000,-0.0301,1.0356,-0.6699,1.234
19.498000,-0.0366,1.0325,-0.6670,1.230
19.500000,-0.0384,1.0286,-0.6643,1.225
19.502000,-0.0335,1.0283,-0.6572,1.221
19.504000,-0.0320,1.0222,-0.6506,1.212
19.506000,-0.0305,1.0176,-0.6452,1.205
19.509000,-0.0347,1.0146,-0.6335,1.197
19.510000,-0.0347,1.0146,-0.6335,1.197
19.513000,-0.0376,1.0176,-0.6345,1.200
19.514000,-0.0374,1.0144,-0.6335,1.197
19.516000,-0.0362,1.0154,-0.6342,1.198
19.518000,-0.0359,1.0188,-0.6328,1.200
19.520000,-0.0359,1.0212,-0.6333,1.202
19.522000,-0.0396,1.0215,-0.6386,1.205
19.524000,-0.0381,1.0171,-0.6425,1.204
19.526000,-0.0371,1.0161,-0.6428,1.203
19.529000,-0.0364,1.0232,-0.6455,1.210
19.531000,-0.0359,1.0217,-0.6494,1.211
19.532000,-0.0369,1.0203,-0.6509,1.211
19.535000,-0.0398,1.0146,-0.6479,1.205
19.537000,-0.0381,1.0129,-0.6462,1.202
19.538000,-0.0347,1.0198,-0.6487,1.209
19.540000,-0.0386,1.0322,-0.6465,1.219
19.542000,-0.0388,1.0298,-0.6438,1.215
19.553000,-0.0445,1.0178,-0.6513,1.209
19.553000,-0.0484,1.0139,-0.6521,1.206
19.553000,-0.0486,1.0207,-0.6455,1.209
19.554000,-0.0276,1.0207,-0.6496,1.210
19.554000,-0.0203,1.0220,-0.6543,1.214
19.554000,-0.0235,1.0369,-0.6531,1.226
19.556000,-0.0425,1.0444,-0.6543,1.233
19.558000,-0.0506,1.0376,-0.6670,1.235
19.573000,-0.0511,1.0217,-0.6775,1.227
19.574000,-0.0462,1.0237,-0.6731,1.226
19.574000,-0.0354,1.0398,-0.6653,1.235
19.575000,-0.0291,1.0300,-0.6702,1.229
19.575000,-0.0364,1.0127,-0.6631,1.211
19.575000,-0.0420,1.0122,-0.6562,1.207
19.575000,-0.0452,1.0181,-0.6550,1.211
19.576000,-0.0357,1.0269,-0.6611,1.222
19.577000,-0.0305,1.0251,-0.6628,1.221
19.581000,-0.0330,1.0254,-0.6594,1.220
19.582000,-0.0398,1.0315,-0.6467,1.218
19.583000,-0.0376,1.0276,-0.6509,1.217
19.585000,-0.0322,1.0222,-0.6513,1.213
19.587000,-0.0318,1.0178,-0.6496,1.208
19.588000,-0.0325,1.0229,-0.6440,1.209
19.590000,-0.0301,1.0332,-0.6455,1.219
19.592000,-0.0315,1.0183,-0.6572,1.212
19.594000,-0.0337,1.0107,-0.6560,1.205
19.596000,-0.0325,1.0137,-0.6443,1.202
19.598000,-0.0239,1.0173,-0.6428,1.204
19.600000,-0.0198,1.0168,-0.6550,1.210
19.602000,-0.0254,1.0122,-0.6523,1.204
19.604000,-0.0318,1.0166,-0.6440,1.204
19.606000,-0.0291,1.0232,-0.6433,1.209
19.608000,-0.0227,1.0207,-0.6528,1.212
19.610000,-0.0193,1.0178,-0.6516,1.209
19.612000,-0.0220,1.0225,-0.6428,1.208
19.614000,-0.0217,1.0278,-0.6438,1.213
19.616000,-0.0254,1.0244,-0.6540,1.216
19.618000,-0.0279,1.0171,-0.6540,1.210
19.620000,-0.0266,1.0188,-0.6516,1.210
19.622000,-0.0203,1.0259,-0.6533,1.216
19.624000,-0.0169,1.0281,-0.6572,1.220
19.626000,-0.0232,1.0242,-0.6611,1.219
19.630000,-0.0296,1.0247,-0.6565,1.217
19.631000,-0.0296,1.0247,-0.6565,1.217
19.632000,-0.0293,1.0276,-0.6648,1.224
19.634000,-0.0283,1.0283,-0.6631,1.224
19.636000,-0.0293,1.0295,-0.6606,1.224
19.638000,-0.0308,1.0330,-0.6621,1.227
19.640000,-0.0318,1.0310,-0.6611,1.225
19.642000,-0.0330,1.0259,-0.6609,1.221
19.644000,-0.0386,1.0281,-0.6623,1.224
19.655000,-0.0393,1.0303,-0.6643,1.226
19.656000,-0.0352,1.0271,-0.6709,1.227
19.657000,-0.0327,1.0205,-0.6699,1.221
19.658000,-0.0281,1.0173,-0.6623,1.214
19.660000,-0.0235,1.0286,-0.6555,1.220
19.661000,-0.0242,1.0317,-0.6555,1.223
19.662000,-0.0281,1.0273,-0.6596,1.221
19.663000,-0.0313,1.0203,-0.6555,1.213
19.664000,-0.0286,1.0212,-0.6523,1.212
19.665000,-0.0274,1.0256,-0.6550,1.217
19.680000,-0.0239,1.0281,-0.6531,1.218
19.681000,-0.0230,1.0222,-0.6465,1.210
19.681000,-0.0222,1.0156,-0.6450,1.203
19.681000,-0.0205,1.0127,-0.6491,1.203
19.682000,-0.0215,1.0139,-0.6518,1.206
19.682000,-0.0227,1.0229,-0.6494,1.212
19.682000,-0.0230,1.0210,-0.6513,1.211
19.683000,-0.0235,1.0205,-0.6528,1.212
19.683000,-0.0222,1.0193,-0.6521,1.210
19.685000,-0.0178,1.0225,-0.6511,1.212
19.687000,-0.0161,1.0251,-0.6560,1.217
19.689000,-0.0169,1.0271,-0.6552,1.218
19.691000,-0.0176,1.0276,-0.6552,1.219
19.692000,-0.0173,1.0264,-0.6582,1.219
19.694000,-0.0208,1.0244,-0.6626,1.220
19.697000,-0.0193,1.0237,-0.6599,1.218
19.698000,-0.0195,1.0232,-0.6572,1.216
19.701000,-0.0205,1.0249,-0.6579,1.218
19.703000,-0.0188,1.0242,-0.6579,1.217
19.704000,-0.0191,1.0220,-0.6565,1.215
19.706000,-0.0188,1.0225,-0.6572,1.216
19.709000,-0.0186,1.0217,-0.6584,1.216
19.711000,-0.0181,1.0273,-0.6582,1.220
19.713000,-0.0191,1.0281,-0.6611,1.222
19.714000,-0.0178,1.0259,-0.6594,1.220
19.717000,-0.0176,1.0283,-0.6574,1.221
19.719000,-0.0176,1.0303,-0.6599,1.224
19.721000,-0.0191,1.0300,-0.6658,1.227
19.723000,-0.0186,1.0269,-0.6636,1.223
19.724000,-0.0176,1.0264,-0.6618,1.221
19.726000,-0.0161,1.0239,-0.6628,1.220
19.729000,-0.0178,1.0234,-0.6638,1.220
19.730000,-0.0193,1.0264,-0.6592,1.220
19.732000,-0.0176,1.0242,-0.6562,1.216
19.734000,-0.0173,1.0215,-0.6565,1.214
19.736000,-0.0176,1.0200,-0.6540,1.212
19.738000,-0.0191,1.0244,-0.6511,1.214
19.740000,-0.0186,1.0259,-0.6506,1.215
19.742000,-0.0191,1.0259,-0.6506,1.215
19.745000,-0.0198,1.0234,-0.6496,1.212
19.746000,-0.0215,1.0249,-0.6489,1.213
19.764000,-0.0171,1.0264,-0.6511,1.216
19.765000,-0.0171,1.0264,-0.6511,1.216
19.766000,-0.0208,1.0134,-0.6548,1.207
19.767000,-0.0215,1.0137,-0.6504,1.205
19.767000,-0.0191,1.0195,-0.6416,1.205
19.768000,-0.0139,1.0242,-0.6513,1.214
19.769000,-0.0159,1.0207,-0.6548,1.213
19.770000,-0.0217,1.0137,-0.6487,1.204
19.771000,-0.0198,1.0229,-0.6447,1.209
19.777000,-0.0198,1.0251,-0.6489,1.213
19.778000,-0.0191,1.0212,-0.6545,1.213
19.779000,-0.0217,1.0190,-0.6513,1.210
19.780000,-0.0225,1.0210,-0.6445,1.208
19.781000,-0.0200,1.0200,-0.6518,1.211
19.782000,-0.0217,1.0161,-0.6521,1.208
19.783000,-0.0217,1.0132,-0.6443,1.201
19.784000,-0.0213,1.0188,-0.6411,1.204
19.785000,-0.0181,1.0210,-0.6447,1.208
19.786000,-0.0203,1.0181,-0.6460,1.206
19.787000,-0.0217,1.0173,-0.6455,1.205
19.792000,-0.0237,1.0163,-0.6452,1.204
19.792000,-0.0213,1.0181,-0.6489,1.207
19.793000,-0.0220,1.0190,-0.6489,1.208
19.794000,-0.0213,1.0212,-0.6474,1.209
19.800000,-0.0215,1.0237,-0.6484,1.212
19.800000,-0.0220,1.0210,-0.6543,1.213
19.800000,-0.0222,1.0161,-0.6523,1.208
19.802000,-0.0227,1.0185,-0.6521,1.210
19.805000,-0.0186,1.0256,-0.6523,1.216
19.806000,-0.0181,1.0286,-0.6531,1.218
19.809000,-0.0193,1.0203,-0.6548,1.212
19.810000,-0.0188,1.0188,-0.6531,1.210
19.815000,-0.0200,1.0183,-0.6528,1.210
19.817000,-0.0169,1.0234,-0.6499,1.212
19.817000,-0.0159,1.0295,-0.6472,1.216
19.818000,-0.0156,1.0308,-0.6460,1.217
19.821000,-0.0171,1.0273,-0.6494,1.215
19.822000,-0.0181,1.0232,-0.6494,1.212
19.824000,-0.0188,1.0168,-0.6540,1.209
19.826000,-0.0144,1.0217,-0.6504,1.211
19.828000,-0.0115,1.0281,-0.6499,1.216
19.836000,-0.0081,1.0339,-0.6552,1.224
19.837000,-0.0142,1.0225,-0.6592,1.217
19.837000,-0.0176,1.0190,-0.6601,1.214
19.838000,-0.0176,1.0242,-0.6584,1.218
19.838000,-0.0147,1.0276,-0.6582,1.220
19.840000,-0.0117,1.0325,-0.6631,1.227
19.842000,-0.0142,1.0344,-0.6606,1.227
19.844000,-0.0164,1.0312,-0.6579,1.223
19.860000,-0.0181,1.0286,-0.6592,1.222
19.860000,-0.0183,1.0269,-0.6601,1.221
19.861000,-0.0195,1.0286,-0.6572,1.221
19.861000,-0.0217,1.0276,-0.6545,1.219
19.861000,-0.0222,1.0293,-0.6523,1.219
19.862000,-0.0230,1.0254,-0.6579,1.219
19.862000,-0.0252,1.0222,-0.6557,1.215
19.863000,-0.0247,1.0181,-0.6543,1.210
19.863000,-0.0244,1.0288,-0.6504,1.217
19.867000,-0.0252,1.0312,-0.6511,1.220
19.869000,-0.0298,1.0290,-0.6535,1.219
19.872000,-0.0347,1.0237,-0.6521,1.214
19.873000,-0.0347,1.0237,-0.6487,1.212
19.874000,-0.0288,1.0283,-0.6540,1.219
19.874000,-0.0276,1.0264,-0.6565,1.219
19.877000,-0.0305,1.0198,-0.6560,1.213
19.881000,-0.0313,1.0249,-0.6474,1.213
19.882000,-0.0296,1.0276,-0.6504,1.216
19.883000,-0.0315,1.0239,-0.6601,1.219
19.884000,-0.0332,1.0176,-0.6506,1.208
19.886000,-0.0315,1.0212,-0.6472,1.209
19.889000,-0.0283,1.0200,-0.6496,1.210
19.891000,-0.0291,1.0217,-0.6526,1.213
19.893000,-0.0347,1.0249,-0.6479,1.213
19.895000,-0.0344,1.0303,-0.6499,1.219
19.898000,-0.0332,1.0283,-0.6567,1.221
19.899000,-0.0315,1.0251,-0.6599,1.220
19.902000,-0.0286,1.0281,-0.6562,1.220
19.904000,-0.0217,1.0325,-0.6548,1.223
19.905000,-0.0198,1.0322,-0.6611,1.226
19.906000,-0.0208,1.0290,-0.6616,1.224
19.908000,-0.0249,1.0259,-0.6562,1.218
19.911000,-0.0276,1.0330,-0.6609,1.227
19.915000,-0.0259,1.0349,-0.6636,1.230
19.917000,-0.0264,1.0247,-0.6643,1.221
19.919000,-0.0252,1.0200,-0.6609,1.216
19.920000,-0.0208,1.0205,-0.6577,1.214
19.922000,-0.0127,1.0259,-0.6550,1.217
19.923000,-0.0127,1.0234,-0.6538,1.214
19.924000,-0.0188,1.0156,-0.6487,1.205
19.925000,-0.0186,1.0134,-0.6411,1.199
19.930000,-0.0171,1.0080,-0.6345,1.191
19.931000,-0.0173,1.0032,-0.6323,1.186
19.933000,-0.0205,1.0012,-0.6306,1.183
19.934000,-0.0274,1.0227,-0.6223,1.197
19.936000,-0.0249,1.0471,-0.6350,1.225
19.937000,-0.0227,1.0444,-0.6484,1.230
19.940000,-0.0200,1.0225,-0.6592,1.217
19.942000,-0.0147,1.0134,-0.6570,1.208
19.944000,0.0017,1.0127,-0.6555,1.206
19.952000,-0.0056,1.0237,-0.6675,1.222
19.953000,-0.0159,1.0281,-0.6716,1.228
19.953000,-0.0349,1.0171,-0.6716,1.219
19.953000,-0.0388,1.0032,-0.6738,1.209
19.956000,-0.0359,1.0014,-0.6714,1.206
19.957000,-0.0259,1.0132,-0.6501,1.204
19.959000,-0.0254,1.0203,-0.6406,1.205
19.961000,-0.0283,1.0229,-0.6308,1.202
19.962000,-0.0425,1.0171,-0.6262,1.195
19.980000,-0.0486,1.0166,-0.6235,1.194
19.980000,-0.0535,1.0251,-0.6254,1.202
19.981000,-0.0537,1.0293,-0.6303,1.208
19.981000,-0.0523,1.0288,-0.6340,1.210
19.981000,-0.0537,1.0234,-0.6386,1.208
19.981000,-0.0525,1.0212,-0.6411,1.207
19.981000,-0.0447,1.0141,-0.6504,1.206
19.982000,-0.0435,1.0051,-0.6565,1.201
19.982000,-0.0398,1.0100,-0.6599,1.207
19.982000,-0.0425,1.0210,-0.6582,1.215
19.984000,-0.0403,1.0207,-0.6594,1.216
19.986000,-0.0420,0.9997,-0.6653,1.202
19.989000,-0.0396,0.9968,-0.6528,1.192
19.991000,-0.0371,1.0080,-0.6477,1.199
19.992000,-0.0327,1.0305,-0.6494,1.218
19.994000,-0.0330,1.0374,-0.6501,1.225
19.997000,-0.0418,1.0339,-0.6487,1.221
20.001000,-0.0476,1.0251,-0.6418,1.210
20.002000,-0.0452,1.0254,-0.6438,1.212
20.003000,-0.0357,1.0308,-0.6460,1.217
20.009000,-0.0357,1.0349,-0.6435,1.219
20.011000,-0.0396,1.0315,-0.6469,1.218
20.016000,-0.0469,1.0198,-0.6555,1.213
20.017000,-0.0437,1.0205,-0.6599,1.216
20.017000,-0.0344,1.0266,-0.6792,1.231
20.018000,-0.0271,1.0369,-0.6921,1.247
20.019000,-0.0239,1.0398,-0.6902,1.248
