time,gFx,gFy,gFz,TgF
7.983000,-0.0076,1.0007,0.0435,1.002
7.984000,-0.0059,1.0014,0.0430,1.002
7.985000,-0.0056,1.0036,0.0425,1.005
7.985000,-0.0051,1.0054,0.0423,1.006
7.987000,-0.0032,1.0044,0.0423,1.005
7.988000,-0.0032,1.0051,0.0425,1.006
7.990000,-0.0039,1.0049,0.0435,1.006
7.994000,-0.0039,1.0027,0.0415,1.004
7.994000,-0.0064,1.0034,0.0403,1.004
7.997000,-0.0059,1.0007,0.0430,1.002
7.998000,-0.0064,0.9997,0.0418,1.001
8.000000,-0.0076,0.9988,0.0418,1.000
8.002000,-0.0054,0.9997,0.0425,1.001
8.004000,-0.0054,1.0017,0.0396,1.002
8.006000,-0.0044,1.0034,0.0423,1.004
8.010000,-0.0044,1.0022,0.0425,1.003
8.011000,-0.0044,1.0036,0.0428,1.005
8.012000,-0.0037,1.0078,0.0432,1.009
8.014000,-0.0032,1.0078,0.0450,1.009
8.017000,-0.0027,1.0039,0.0462,1.005
8.018000,-0.0032,1.0017,0.0486,1.003
8.020000,-0.0027,1.0002,0.0459,1.001
8.022000,-0.0049,0.9988,0.0462,1.000
8.024000,-0.0049,1.0005,0.0447,1.001
8.033000,-0.0039,0.9980,0.0469,0.999
8.033000,-0.0032,0.9973,0.0462,0.998
8.033000,-0.0034,0.9983,0.0457,0.999
8.034000,-0.0051,0.9995,0.0445,1.000
8.034000,-0.0046,1.0019,0.0464,1.003
8.036000,-0.0039,1.0034,0.0447,1.004
8.038000,-0.0049,1.0054,0.0457,1.006
8.040000,-0.0059,1.0022,0.0457,1.003
8.042000,-0.0051,1.0032,0.0457,1.004
8.056000,-0.0046,1.0022,0.0450,1.003
8.056000,-0.0029,1.0039,0.0469,1.005
8.057000,-0.0046,0.9990,0.0452,1.000
8.057000,-0.0049,0.9988,0.0440,1.000
8.057000,-0.0049,1.0000,0.0440,1.001
8.057000,-0.0044,1.0000,0.0445,1.001
8.058000,-0.0071,0.9995,0.0432,1.000
8.058000,-0.0068,1.0032,0.0437,1.004
8.066000,-0.0088,1.0014,0.0430,1.002
8.066000,-0.0076,1.0019,0.0430,1.003
8.067000,-0.0076,1.0027,0.0432,1.004
8.067000,-0.0064,1.0041,0.0415,1.005
8.070000,-0.0061,1.0044,0.0430,1.005
8.071000,-0.0061,1.0044,0.0430,1.005
8.072000,-0.0061,1.0054,0.0432,1.006
8.074000,-0.0056,1.0049,0.0423,1.006
8.078000,-0.0061,1.0032,0.0428,1.004
8.079000,-0.0064,1.0000,0.0447,1.001
8.081000,-0.0056,0.9995,0.0437,1.000
8.083000,-0.0054,1.0012,0.0435,1.002
8.085000,-0.0056,1.0012,0.0440,1.002
8.088000,-0.0049,1.0010,0.0447,1.002
8.089000,-0.0034,1.0014,0.0440,1.002
8.090000,-0.0020,1.0034,0.0445,1.004
8.092000,-0.0027,1.0036,0.0474,1.005
8.096000,-0.0042,1.0039,0.0462,1.005
8.097000,-0.0039,1.0061,0.0464,1.007
8.098000,-0.0044,1.0049,0.0450,1.006
8.100000,-0.0073,1.0029,0.0462,1.004
8.102000,-0.0054,1.0027,0.0462,1.004
8.104000,-0.0044,0.9997,0.0462,1.001
8.107000,-0.0059,1.0010,0.0454,1.002
8.108000,-0.0049,1.0014,0.0440,1.002
8.112000,-0.0061,0.9995,0.0432,1.000
8.114000,-0.0059,1.0002,0.0457,1.001
8.114000,-0.0061,1.0007,0.0454,1.002
8.117000,-0.0059,1.0014,0.0457,1.003
8.118000,-0.0064,1.0019,0.0437,1.003
8.120000,-0.0071,1.0019,0.0430,1.003
8.122000,-0.0061,1.0022,0.0425,1.003
8.124000,-0.0042,1.0017,0.0430,1.003
8.139000,-0.0034,1.0036,0.0437,1.005
8.140000,-0.0059,1.0010,0.0459,1.002
8.141000,-0.0066,1.0010,0.0467,1.002
8.142000,-0.0056,1.0002,0.0452,1.001
8.143000,-0.0046,1.0010,0.0467,1.002
8.144000,-0.0037,0.9983,0.0479,0.999
8.145000,-0.0044,0.9997,0.0486,1.001
8.146000,-0.0027,1.0019,0.0479,1.003
8.147000,-0.0039,1.0012,0.0498,1.002
8.148000,-0.0056,0.9983,0.0489,0.999
8.149000,-0.0054,1.0000,0.0459,1.001
8.150000,-0.0046,1.0014,0.0472,1.003
8.151000,-0.0039,1.0032,0.0454,1.004
8.164000,-0.0061,1.0012,0.0447,1.002
8.165000,-0.0049,1.0019,0.0452,1.003
8.165000,-0.0059,1.0019,0.0413,1.003
8.165000,-0.0064,1.0027,0.0428,1.004
8.166000,-0.0071,1.0010,0.0423,1.002
8.166000,-0.0066,1.0000,0.0428,1.001
8.166000,-0.0066,0.9995,0.0425,1.000
8.167000,-0.0083,1.0002,0.0432,1.001
8.169000,-0.0071,1.0019,0.0413,1.003
8.170000,-0.0068,1.0017,0.0420,1.003
8.173000,-0.0071,1.0024,0.0437,1.003
8.174000,-0.0046,1.0032,0.0445,1.004
8.178000,-0.0061,1.0044,0.0432,1.005
8.179000,-0.0051,1.0036,0.0462,1.005
8.180000,-0.0049,1.0017,0.0472,1.003
8.182000,-0.0049,0.9997,0.0474,1.001
8.184000,-0.0064,0.9985,0.0467,1.000
8.187000,-0.0056,0.9983,0.0506,1.000
8.190000,-0.0034,1.0019,0.0501,1.003
8.191000,-0.0034,1.0019,0.0501,1.003
8.192000,-0.0039,0.9975,0.0479,0.999
8.194000,-0.0029,0.9966,0.0494,0.998
8.197000,-0.0020,1.0010,0.0489,1.002
8.198000,-0.0020,1.0034,0.0464,1.004
8.200000,-0.0037,1.0022,0.0476,1.003
8.203000,-0.0042,0.9988,0.0479,1.000
8.204000,-0.0022,1.0012,0.0474,1.002
8.206000,-0.0034,1.0007,0.0469,1.002
8.208000,-0.0024,1.0017,0.0467,1.003
8.211000,-0.0039,1.0000,0.0469,1.001
8.212000,-0.0042,0.9983,0.0489,0.999
8.214000,-0.0042,0.9980,0.0472,0.999
8.217000,-0.0037,0.9997,0.0469,1.001
8.219000,-0.0056,1.0002,0.0467,1.001
8.221000,-0.0061,0.9997,0.0469,1.001
8.223000,-0.0056,0.9973,0.0467,0.998
8.224000,-0.0056,1.0010,0.0467,1.002
8.230000,-0.0051,1.0007,0.0464,1.002
8.231000,-0.0066,1.0014,0.0469,1.003
8.232000,-0.0061,1.0002,0.0472,1.001
8.233000,-0.0064,1.0000,0.0459,1.001
8.235000,-0.0078,1.0007,0.0469,1.002
8.237000,-0.0083,1.0012,0.0467,1.002
8.238000,-0.0073,0.9988,0.0469,1.000
8.240000,-0.0076,0.9997,0.0479,1.001
8.243000,-0.0066,0.9992,0.0454,1.000
8.246000,-0.0051,0.9983,0.0484,0.999
8.247000,-0.0064,0.9985,0.0479,1.000
8.262000,-0.0064,0.9992,0.0467,1.000
8.266000,-0.0068,1.0005,0.0467,1.002
8.266000,-0.0068,0.9983,0.0479,0.999
8.267000,-0.0073,0.9992,0.0481,1.000
8.270000,-0.0081,0.9985,0.0489,1.000
8.272000,-0.0081,0.9990,0.0489,1.000
8.273000,-0.0078,0.9988,0.0506,1.000
8.273000,-0.0056,1.0005,0.0486,1.002
8.274000,-0.0073,0.9992,0.0474,1.000
8.275000,-0.0064,1.0012,0.0472,1.002
8.275000,-0.0061,1.0007,0.0479,1.002
8.276000,-0.0059,0.9992,0.0474,1.000
8.276000,-0.0044,1.0019,0.0464,1.003
8.276000,-0.0054,0.9992,0.0474,1.000
8.277000,-0.0061,1.0000,0.0457,1.001
8.281000,-0.0046,1.0002,0.0459,1.001
8.281000,-0.0024,1.0022,0.0474,1.003
8.282000,-0.0024,0.9978,0.0494,0.999
8.284000,-0.0017,0.9963,0.0494,0.998
8.287000,-0.0012,1.0002,0.0498,1.001
8.290000,-0.0024,1.0029,0.0491,1.004
8.291000,-0.0034,1.0032,0.0494,1.004
8.292000,-0.0056,0.9988,0.0481,1.000
8.295000,-0.0046,0.9992,0.0494,1.000
8.297000,-0.0056,1.0000,0.0476,1.001
8.299000,-0.0042,1.0014,0.0469,1.003
8.301000,-0.0046,1.0002,0.0481,1.001
8.302000,-0.0044,1.0012,0.0491,1.002
8.304000,-0.0051,1.0002,0.0474,1.001
8.307000,-0.0064,0.9983,0.0476,0.999
8.310000,-0.0051,1.0002,0.0479,1.001
8.310000,-0.0049,0.9997,0.0479,1.001
8.312000,-0.0051,0.9997,0.0474,1.001
8.314000,-0.0056,0.9992,0.0464,1.000
8.317000,-0.0056,0.9968,0.0467,0.998
8.319000,-0.0059,1.0005,0.0472,1.002
8.320000,-0.0054,1.0007,0.0467,1.002
8.322000,-0.0046,1.0007,0.0464,1.002
8.324000,-0.0056,1.0010,0.0467,1.002
8.335000,-0.0051,0.9983,0.0479,0.999
8.335000,-0.0061,1.0000,0.0503,1.001
8.336000,-0.0064,1.0024,0.0484,1.004
8.336000,-0.0071,0.9983,0.0506,1.000
8.336000,-0.0076,0.9975,0.0503,0.999
8.337000,-0.0049,0.9983,0.0498,1.000
8.339000,-0.0042,0.9983,0.0506,1.000
8.341000,-0.0039,0.9973,0.0496,0.999
8.343000,-0.0042,0.9980,0.0496,0.999
8.344000,-0.0049,0.9988,0.0496,1.000
8.364000,-0.0056,1.0007,0.0503,1.002
8.364000,-0.0046,0.9944,0.0481,0.996
8.364000,-0.0061,0.9917,0.0498,0.993
8.365000,-0.0095,0.9922,0.0503,0.993
8.365000,-0.0098,1.0007,0.0511,1.002
8.365000,-0.0115,1.0012,0.0530,1.003
8.366000,-0.0098,0.9973,0.0533,0.999
8.366000,-0.0076,0.9963,0.0542,0.998
8.366000,-0.0007,1.0029,0.0528,1.004
8.367000,0.0020,1.0058,0.0513,1.007
8.368000,0.0020,1.0078,0.0525,1.009
8.370000,0.0027,1.0097,0.0567,1.011
8.371000,0.0034,1.0068,0.0547,1.008
8.372000,0.0024,1.0029,0.0537,1.004
8.375000,0.0037,1.0010,0.0506,1.002
8.377000,0.0042,1.0024,0.0491,1.004
8.381000,0.0039,1.0014,0.0491,1.003
8.383000,0.0012,1.0002,0.0476,1.001
8.384000,-0.0007,1.0007,0.0464,1.002
8.390000,-0.0022,1.0041,0.0452,1.005
8.391000,-0.0024,1.0075,0.0440,1.009
8.392000,-0.0044,1.0058,0.0388,1.007
8.393000,-0.0066,1.0073,0.0354,1.008
8.394000,-0.0056,1.0085,0.0344,1.009
8.396000,-0.0076,1.0122,0.0371,1.013
8.399000,-0.0095,1.0083,0.0388,1.009
8.400000,-0.0117,1.0049,0.0410,1.006
8.401000,-0.0100,1.0032,0.0420,1.004
8.403000,-0.0095,1.0051,0.0423,1.006
8.405000,-0.0095,1.0010,0.0440,1.002
8.407000,-0.0132,0.9968,0.0474,0.998
8.409000,-0.0139,0.9970,0.0484,0.998
8.411000,-0.0151,0.9992,0.0503,1.001
8.414000,-0.0156,1.0005,0.0506,1.002
8.416000,-0.0164,0.9985,0.0545,1.000
8.417000,-0.0169,1.0002,0.0552,1.002
8.419000,-0.0169,1.0007,0.0537,1.002
8.421000,-0.0164,0.9997,0.0562,1.001
8.422000,-0.0147,0.9970,0.0577,0.999
8.424000,-0.0137,0.9958,0.0564,0.998
8.427000,-0.0125,0.9944,0.0562,0.996
8.439000,-0.0122,0.9948,0.0552,0.996
8.441000,-0.0125,0.9924,0.0550,0.994
8.442000,-0.0117,0.9941,0.0584,0.996
8.443000,-0.0120,0.9946,0.0550,0.996
8.444000,-0.0086,0.9944,0.0559,0.996
8.444000,-0.0064,0.9939,0.0555,0.995
8.446000,-0.0046,0.9948,0.0567,0.996
8.447000,-0.0034,0.9963,0.0564,0.998
8.447000,-0.0051,0.9978,0.0569,0.999
8.462000,-0.0076,0.9975,0.0572,0.999
8.463000,-0.0081,0.9961,0.0589,0.998
8.463000,-0.0073,0.9980,0.0567,1.000
8.463000,-0.0100,1.0000,0.0572,1.002
8.464000,-0.0090,0.9988,0.0557,1.000
8.464000,-0.0071,0.9968,0.0518,0.998
8.464000,-0.0088,0.9992,0.0516,1.001
8.464000,-0.0086,1.0000,0.0520,1.001
8.465000,-0.0103,1.0022,0.0491,1.003
8.465000,-0.0122,1.0010,0.0476,1.002
8.467000,-0.0120,1.0027,0.0469,1.004
8.468000,-0.0105,1.0044,0.0462,1.005
8.470000,-0.0090,1.0071,0.0452,1.008
8.472000,-0.0110,1.0085,0.0457,1.010
8.475000,-0.0125,1.0078,0.0442,1.009
8.477000,-0.0110,1.0063,0.0442,1.007
8.479000,-0.0132,1.0085,0.0442,1.010
8.481000,-0.0137,1.0085,0.0442,1.010
8.482000,-0.0110,1.0068,0.0435,1.008
8.484000,-0.0088,1.0032,0.0450,1.004
8.487000,-0.0086,1.0056,0.0457,1.007
8.490000,-0.0081,1.0017,0.0464,1.003
8.490000,-0.0081,1.0017,0.0464,1.003
8.492000,-0.0081,1.0012,0.0467,1.002
8.495000,-0.0078,1.0039,0.0469,1.005
8.497000,-0.0088,1.0032,0.0464,1.004
8.499000,-0.0088,1.0010,0.0464,1.002
8.501000,-0.0093,1.0027,0.0467,1.004
8.502000,-0.0081,1.0022,0.0476,1.003
8.504000,-0.0095,1.0014,0.0486,1.003
8.506000,-0.0105,1.0014,0.0481,1.003
8.509000,-0.0078,1.0010,0.0503,1.002
8.511000,-0.0071,1.0019,0.0508,1.003
8.514000,-0.0086,1.0005,0.0523,1.002
8.516000,-0.0059,1.0010,0.0520,1.002
8.518000,-0.0061,1.0005,0.0513,1.002
8.520000,-0.0051,1.0010,0.0530,1.002
8.521000,-0.0056,0.9973,0.0547,0.999
8.523000,-0.0046,0.9970,0.0537,0.999
8.525000,-0.0034,0.9973,0.0559,0.999
8.527000,-0.0024,0.9963,0.0567,0.998
8.531000,-0.0034,0.9983,0.0552,1.000
8.533000,-0.0032,0.9966,0.0535,0.998
8.535000,-0.0039,0.9973,0.0547,0.999
8.536000,-0.0034,0.9995,0.0533,1.001
8.537000,-0.0044,1.0014,0.0533,1.003
8.539000,-0.0051,1.0010,0.0518,1.002
8.541000,-0.0066,1.0007,0.0518,1.002
8.543000,-0.0059,1.0010,0.0513,1.002
8.545000,-0.0049,1.0007,0.0511,1.002
8.559000,-0.0071,1.0019,0.0503,1.003
8.560000,-0.0039,1.0005,0.0513,1.002
8.562000,-0.0046,1.0002,0.0501,1.001
8.563000,-0.0049,1.0012,0.0498,1.002
8.564000,-0.0044,1.0010,0.0486,1.002
8.565000,-0.0064,1.0010,0.0481,1.002
8.567000,-0.0073,1.0002,0.0479,1.001
8.567000,-0.0061,1.0007,0.0472,1.002
8.568000,-0.0046,1.0036,0.0450,1.005
8.570000,-0.0046,1.0044,0.0464,1.005
8.570000,-0.0049,1.0034,0.0464,1.004
8.572000,-0.0044,1.0019,0.0472,1.003
8.572000,-0.0051,1.0019,0.0457,1.003
8.573000,-0.0046,1.0032,0.0430,1.004
8.585000,-0.0049,1.0056,0.0435,1.007
8.585000,-0.0046,1.0032,0.0452,1.004
8.586000,-0.0034,1.0036,0.0447,1.005
8.586000,-0.0032,1.0051,0.0452,1.006
8.586000,-0.0027,1.0036,0.0447,1.005
8.586000,-0.0037,1.0024,0.0459,1.003
8.587000,-0.0027,1.0022,0.0474,1.003
8.589000,-0.0024,1.0014,0.0474,1.003
8.591000,-0.0020,1.0019,0.0476,1.003
8.593000,-0.0037,0.9983,0.0494,0.999
8.594000,-0.0037,1.0005,0.0501,1.002
8.597000,-0.0054,1.0007,0.0498,1.002
8.599000,-0.0029,1.0000,0.0503,1.001
8.601000,-0.0022,0.9988,0.0516,1.000
8.603000,-0.0029,1.0000,0.0518,1.001
8.605000,-0.0020,1.0017,0.0518,1.003
8.607000,-0.0029,1.0024,0.0530,1.004
8.610000,-0.0029,0.9995,0.0533,1.001
8.611000,-0.0029,0.9995,0.0533,1.001
8.613000,-0.0020,1.0005,0.0530,1.002
8.615000,-0.0020,1.0010,0.0540,1.002
8.617000,-0.0015,0.9990,0.0540,1.000
8.619000,-0.0010,0.9973,0.0547,0.999
8.620000,-0.0015,0.9992,0.0537,1.001
8.622000,-0.0017,0.9973,0.0552,0.999
8.624000,-0.0012,0.9980,0.0535,0.999
8.627000,-0.0024,0.9990,0.0555,1.001
8.628000,-0.0032,0.9995,0.0542,1.001
8.631000,-0.0037,1.0005,0.0547,1.002
8.633000,-0.0024,1.0007,0.0550,1.002
8.634000,-0.0017,0.9997,0.0550,1.001
8.637000,-0.0024,1.0010,0.0537,1.002
8.639000,-0.0007,1.0014,0.0525,1.003
8.641000,-0.0015,1.0010,0.0525,1.002
8.643000,-0.0015,1.0010,0.0540,1.002
8.644000,-0.0024,1.0010,0.0525,1.002
8.657000,-0.0012,1.0014,0.0503,1.003
8.664000,-0.0037,1.0019,0.0496,1.003
8.665000,-0.0051,0.9988,0.0474,1.000
8.671000,-0.0039,0.9983,0.0474,0.999
8.672000,-0.0022,1.0017,0.0484,1.003
8.672000,-0.0020,1.0014,0.0479,1.003
8.673000,-0.0002,1.0027,0.0467,1.004
8.674000,-0.0017,1.0005,0.0501,1.002
8.678000,-0.0020,1.0007,0.0491,1.002
8.696000,-0.0012,1.0029,0.0486,1.004
8.696000,-0.0042,1.0010,0.0467,1.002
8.697000,-0.0046,1.0017,0.0452,1.003
8.697000,-0.0039,1.0017,0.0454,1.003
8.697000,-0.0029,1.0034,0.0454,1.004
8.698000,-0.0015,1.0019,0.0491,1.003
8.698000,-0.0039,0.9980,0.0479,0.999
8.698000,-0.0029,0.9985,0.0494,1.000
8.699000,-0.0022,1.0002,0.0489,1.001
8.699000,-0.0032,1.0019,0.0486,1.003
8.700000,-0.0039,0.9995,0.0501,1.001
8.700000,-0.0027,1.0000,0.0516,1.001
8.700000,-0.0034,1.0010,0.0508,1.002
8.701000,-0.0022,1.0049,0.0511,1.006
8.701000,-0.0007,1.0054,0.0513,1.007
8.701000,-0.0022,1.0036,0.0535,1.005
8.702000,-0.0012,0.9990,0.0533,1.000
8.702000,-0.0020,1.0002,0.0533,1.002
8.702000,-0.0010,0.9992,0.0528,1.001
8.705000,-0.0010,0.9983,0.0545,1.000
8.705000,-0.0017,0.9988,0.0533,1.000
8.708000,-0.0015,0.9956,0.0547,0.997
8.709000,-0.0005,0.9958,0.0562,0.997
8.711000,0.0012,0.9966,0.0535,0.998
8.713000,0.0017,0.9966,0.0530,0.998
8.714000,0.0002,0.9978,0.0525,0.999
8.717000,0.0000,0.9958,0.0555,0.997
8.719000,-0.0007,0.9985,0.0559,1.000
8.721000,-0.0012,0.9975,0.0562,0.999
8.723000,-0.0002,0.9980,0.0574,1.000
8.725000,0.0007,0.9978,0.0562,0.999
8.727000,0.0000,0.9983,0.0540,1.000
8.737000,-0.0020,1.0010,0.0523,1.002
8.738000,-0.0044,0.9995,0.0533,1.001
8.738000,-0.0042,0.9988,0.0523,1.000
8.738000,-0.0029,1.0012,0.0511,1.003
8.739000,-0.0015,1.0012,0.0528,1.003
8.739000,-0.0024,1.0000,0.0528,1.001
8.741000,-0.0024,1.0014,0.0508,1.003
8.743000,-0.0010,1.0027,0.0506,1.004
8.745000,-0.0015,1.0019,0.0491,1.003
8.753000,-0.0015,1.0027,0.0484,1.004
8.754000,-0.0012,1.0022,0.0494,1.003
8.754000,0.0017,1.0034,0.0494,1.005
8.754000,0.0000,1.0010,0.0472,1.002
8.755000,-0.0005,1.0010,0.0491,1.002
8.758000,-0.0010,1.0012,0.0479,1.002
8.759000,-0.0020,0.9997,0.0501,1.001
8.761000,-0.0032,1.0002,0.0511,1.002
8.766000,-0.0012,1.0032,0.0513,1.004
8.768000,0.0000,1.0032,0.0518,1.004
8.769000,-0.0002,1.0032,0.0533,1.005
8.769000,-0.0015,1.0014,0.0537,1.003
8.771000,-0.0012,1.0007,0.0540,1.002
8.774000,-0.0024,1.0012,0.0530,1.003
8.775000,-0.0027,1.0010,0.0547,1.002
8.777000,-0.0029,1.0005,0.0559,1.002
8.781000,-0.0044,0.9997,0.0537,1.001
8.781000,-0.0037,0.9985,0.0555,1.000
8.784000,-0.0022,0.9963,0.0550,0.998
8.785000,-0.0022,0.9980,0.0525,0.999
8.787000,-0.0020,1.0005,0.0530,1.002
8.790000,-0.0024,0.9966,0.0552,0.998
8.791000,-0.0012,0.9953,0.0542,0.997
8.793000,-0.0007,0.9958,0.0555,0.997
8.795000,-0.0007,0.9995,0.0567,1.001
8.798000,-0.0017,0.9985,0.0550,1.000
8.800000,-0.0012,0.9970,0.0574,0.999
8.801000,-0.0005,0.9973,0.0567,0.999
8.803000,0.0002,0.9988,0.0567,1.000
8.805000,-0.0007,0.9995,0.0559,1.001
8.807000,-0.0010,0.9975,0.0567,0.999
8.809000,-0.0020,0.9968,0.0547,0.998
8.811000,-0.0007,0.9990,0.0545,1.000
8.813000,-0.0022,0.9992,0.0550,1.001
8.816000,-0.0024,1.0007,0.0537,1.002
8.818000,-0.0022,1.0005,0.0547,1.002
8.819000,-0.0017,1.0000,0.0550,1.001
8.821000,-0.0010,1.0034,0.0542,1.005
8.823000,-0.0012,1.0027,0.0545,1.004
8.824000,-0.0017,1.0046,0.0542,1.006
8.827000,0.0012,1.0022,0.0535,1.004
8.829000,0.0005,1.0034,0.0506,1.005
8.842000,0.0037,1.0032,0.0474,1.004
8.842000,0.0044,1.0054,0.0467,1.006
8.843000,0.0049,1.0032,0.0464,1.004
8.843000,0.0042,1.0036,0.0442,1.005
8.843000,0.0034,1.0066,0.0440,1.008
8.844000,0.0000,1.0075,0.0437,1.008
8.844000,0.0012,1.0085,0.0442,1.009
8.859000,0.0005,1.0083,0.0462,1.009
8.860000,0.0027,1.0063,0.0454,1.007
8.860000,0.0034,1.0041,0.0462,1.005
8.861000,0.0042,1.0014,0.0476,1.003
8.861000,0.0005,0.9988,0.0491,1.000
8.861000,-0.0005,1.0000,0.0525,1.001
8.862000,-0.0020,0.9997,0.0557,1.001
8.862000,-0.0015,0.9973,0.0579,0.999
8.862000,-0.0002,0.9995,0.0594,1.001
8.863000,-0.0002,0.9978,0.0618,1.000
8.867000,0.0000,0.9990,0.0606,1.001
8.869000,-0.0027,0.9970,0.0628,0.999
8.870000,0.0000,0.9980,0.0618,1.000
8.872000,0.0002,0.9973,0.0613,0.999
8.874000,0.0007,0.9958,0.0608,0.998
8.876000,0.0000,0.9961,0.0591,0.998
8.878000,0.0007,0.9966,0.0584,0.998
8.879000,-0.0029,1.0002,0.0586,1.002
8.883000,-0.0022,0.9990,0.0569,1.001
8.884000,-0.0027,0.9973,0.0555,0.999
8.885000,-0.0020,0.9968,0.0557,0.998
8.888000,0.0007,0.9980,0.0537,0.999
8.889000,-0.0007,0.9973,0.0533,0.999
8.891000,-0.0007,0.9975,0.0550,0.999
8.892000,0.0015,0.9970,0.0555,0.999
8.894000,-0.0012,0.9995,0.0537,1.001
8.897000,-0.0005,1.0000,0.0559,1.002
8.900000,-0.0024,1.0002,0.0562,1.002
8.901000,-0.0034,1.0017,0.0574,1.003
8.902000,-0.0042,1.0017,0.0542,1.003
8.904000,-0.0042,1.0024,0.0533,1.004
8.908000,-0.0044,1.0022,0.0513,1.003
8.910000,-0.0007,1.0034,0.0481,1.005
8.911000,-0.0007,1.0034,0.0481,1.005
8.913000,0.0017,1.0034,0.0452,1.004
8.928000,0.0027,1.0049,0.0430,1.006
8.930000,0.0020,1.0049,0.0423,1.006
8.931000,0.0010,1.0054,0.0423,1.006
8.932000,-0.0002,1.0044,0.0445,1.005
8.933000,-0.0015,1.0058,0.0457,1.007
8.934000,0.0022,1.0051,0.0454,1.006
8.934000,0.0022,1.0058,0.0457,1.007
8.935000,0.0024,1.0039,0.0472,1.005
8.936000,0.0037,1.0012,0.0491,1.002
8.937000,0.0027,1.0010,0.0496,1.002
8.937000,0.0017,1.0002,0.0508,1.002
8.939000,0.0012,1.0014,0.0540,1.003
8.953000,0.0000,0.9997,0.0557,1.001
8.955000,0.0032,0.9980,0.0564,1.000
8.956000,0.0037,0.9970,0.0579,0.999
8.957000,0.0039,0.9973,0.0594,0.999
8.957000,0.0037,0.9975,0.0594,0.999
8.958000,0.0037,0.9970,0.0586,0.999
8.959000,0.0020,0.9961,0.0579,0.998
8.959000,0.0032,0.9963,0.0586,0.998
8.960000,0.0034,0.9961,0.0579,0.998
8.961000,0.0037,0.9963,0.0557,0.998
8.961000,0.0029,0.9968,0.0555,0.998
8.962000,0.0017,0.9958,0.0569,0.997
8.963000,0.0027,0.9939,0.0550,0.995
8.967000,0.0039,0.9961,0.0559,0.998
8.968000,0.0032,0.9980,0.0542,0.999
8.970000,0.0012,0.9990,0.0540,1.000
8.971000,0.0007,0.9970,0.0557,0.999
8.973000,0.0020,0.9990,0.0537,1.000
8.975000,0.0015,1.0014,0.0535,1.003
8.977000,0.0012,1.0027,0.0540,1.004
8.979000,0.0017,1.0029,0.0540,1.004
8.982000,0.0024,1.0041,0.0513,1.005
8.984000,0.0012,1.0046,0.0511,1.006
8.985000,0.0000,1.0054,0.0503,1.007
8.988000,-0.0015,1.0049,0.0501,1.006
8.989000,-0.0005,1.0049,0.0508,1.006
8.991000,-0.0012,1.0041,0.0516,1.005
8.993000,-0.0017,1.0039,0.0494,1.005
8.995000,-0.0005,1.0041,0.0491,1.005
8.997000,-0.0022,1.0027,0.0467,1.004
9.001000,-0.0027,1.0007,0.0464,1.002
9.002000,-0.0029,1.0007,0.0469,1.002
9.003000,-0.0044,1.0019,0.0459,1.003
9.005000,-0.0037,1.0012,0.0474,1.002
9.007000,-0.0002,1.0014,0.0508,1.003
9.009000,0.0015,1.0029,0.0511,1.004
9.011000,0.0017,1.0022,0.0516,1.004
9.013000,-0.0024,1.0000,0.0547,1.001
9.017000,-0.0029,1.0000,0.0552,1.002
9.018000,-0.0029,0.9992,0.0574,1.001
9.020000,-0.0012,0.9992,0.0596,1.001
9.021000,0.0000,0.9978,0.0611,1.000
9.023000,0.0042,0.9958,0.0608,0.998
9.025000,0.0044,0.9978,0.0603,1.000
9.027000,0.0042,0.9990,0.0601,1.001
9.030000,0.0017,0.9980,0.0581,1.000
9.031000,0.0017,0.9980,0.0581,1.000
9.038000,0.0017,0.9997,0.0591,1.001
9.038000,0.0032,1.0005,0.0574,1.002
9.038000,0.0044,0.9995,0.0559,1.001
9.039000,0.0046,0.9968,0.0577,0.998
9.041000,0.0039,0.9973,0.0557,0.999
9.043000,0.0042,0.9961,0.0559,0.998
9.045000,0.0042,0.9963,0.0555,0.998
9.061000,0.0044,0.9958,0.0564,0.997
9.061000,0.0044,0.9968,0.0547,0.998
9.062000,0.0046,0.9966,0.0547,0.998
9.062000,0.0046,0.9958,0.0562,0.997
9.062000,0.0044,0.9992,0.0545,1.001
9.062000,0.0042,0.9997,0.0530,1.001
9.063000,0.0034,1.0014,0.0520,1.003
9.063000,0.0039,1.0054,0.0520,1.007
9.063000,0.0046,1.0068,0.0530,1.008
9.070000,0.0044,1.0073,0.0528,1.009
9.070000,0.0037,1.0063,0.0516,1.008
9.071000,0.0042,1.0046,0.0501,1.006
9.071000,0.0029,1.0039,0.0484,1.005
9.073000,0.0034,1.0054,0.0496,1.007
9.076000,0.0010,1.0010,0.0481,1.002
9.077000,0.0000,0.9995,0.0491,1.001
9.079000,0.0000,1.0017,0.0506,1.003
9.081000,0.0010,1.0036,0.0498,1.005
9.083000,0.0022,1.0024,0.0491,1.004
9.085000,0.0002,1.0017,0.0496,1.003
9.087000,-0.0012,1.0039,0.0520,1.005
9.090000,0.0012,1.0027,0.0511,1.004
9.091000,0.0007,1.0024,0.0530,1.004
9.093000,0.0005,1.0019,0.0552,1.003
9.095000,0.0010,0.9997,0.0557,1.001
9.098000,0.0005,0.9978,0.0586,0.999
9.101000,-0.0007,0.9975,0.0572,0.999
9.103000,0.0010,0.9983,0.0589,1.000
9.104000,-0.0002,1.0000,0.0594,1.002
