time,gFx,gFy,gFz,TgF
0.327000,-0.0093,1.0010,-0.0117,1.001
0.328000,-0.0088,1.0029,-0.0093,1.003
0.329000,-0.0093,1.0029,-0.0103,1.003
0.331000,-0.0076,1.0036,-0.0095,1.004
0.334000,-0.0064,1.0036,-0.0115,1.004
0.346000,-0.0061,1.0041,-0.0112,1.004
0.347000,-0.0076,1.0022,-0.0127,1.002
0.347000,-0.0059,1.0027,-0.0117,1.003
0.347000,-0.0051,1.0027,-0.0112,1.003
0.348000,-0.0059,1.0029,-0.0139,1.003
0.348000,-0.0056,1.0010,-0.0139,1.001
0.348000,-0.0059,0.9992,-0.0142,0.999
0.350000,-0.0064,1.0002,-0.0137,1.000
0.352000,-0.0068,0.9990,-0.0137,0.999
0.354000,-0.0076,0.9997,-0.0144,1.000
0.357000,-0.0083,1.0010,-0.0132,1.001
0.359000,-0.0073,1.0024,-0.0132,1.003
0.361000,-0.0066,1.0019,-0.0134,1.002
0.363000,-0.0073,1.0017,-0.0115,1.002
0.364000,-0.0066,1.0022,-0.0142,1.002
0.368000,-0.0068,1.0014,-0.0134,1.002
0.369000,-0.0056,1.0022,-0.0127,1.002
0.379000,-0.0056,1.0007,-0.0144,1.001
0.379000,-0.0054,0.9997,-0.0144,1.000
0.380000,-0.0046,0.9997,-0.0134,1.000
0.380000,-0.0064,1.0019,-0.0144,1.002
0.380000,-0.0073,1.0010,-0.0137,1.001
0.382000,-0.0066,1.0024,-0.0134,1.003
0.383000,-0.0066,1.0027,-0.0117,1.003
0.387000,-0.0061,1.0019,-0.0129,1.002
0.387000,-0.0083,1.0010,-0.0137,1.001
0.388000,-0.0076,1.0019,-0.0117,1.002
0.391000,-0.0054,1.0036,-0.0122,1.004
0.392000,-0.0046,1.0024,-0.0117,1.002
0.396000,-0.0054,1.0024,-0.0127,1.003
0.397000,-0.0051,1.0032,-0.0122,1.003
0.398000,-0.0044,1.0032,-0.0122,1.003
0.400000,-0.0056,1.0024,-0.0117,1.003
0.403000,-0.0071,1.0024,-0.0122,1.003
0.414000,-0.0088,1.0012,-0.0122,1.001
0.415000,-0.0059,1.0017,-0.0125,1.002
0.416000,-0.0066,1.0017,-0.0139,1.002
0.417000,-0.0073,1.0005,-0.0134,1.001
0.417000,-0.0081,1.0010,-0.0134,1.001
0.418000,-0.0083,1.0014,-0.0120,1.002
0.419000,-0.0078,1.0010,-0.0120,1.001
0.420000,-0.0076,1.0012,-0.0129,1.001
0.421000,-0.0078,1.0024,-0.0132,1.003
0.430000,-0.0076,1.0012,-0.0134,1.001
0.431000,-0.0073,1.0005,-0.0132,1.001
0.431000,-0.0081,1.0007,-0.0127,1.001
0.432000,-0.0076,1.0012,-0.0129,1.001
0.433000,-0.0059,1.0019,-0.0125,1.002
0.434000,-0.0056,1.0027,-0.0125,1.003
0.435000,-0.0046,1.0014,-0.0132,1.002
0.436000,-0.0042,1.0007,-0.0139,1.001
0.447000,-0.0064,1.0027,-0.0149,1.003
0.448000,-0.0066,1.0019,-0.0144,1.002
0.449000,-0.0073,1.0002,-0.0154,1.000
0.449000,-0.0068,1.0010,-0.0132,1.001
0.450000,-0.0068,1.0014,-0.0142,1.002
0.451000,-0.0071,1.0002,-0.0139,1.000
0.451000,-0.0083,1.0012,-0.0137,1.001
0.453000,-0.0088,1.0007,-0.0122,1.001
0.454000,-0.0086,1.0002,-0.0120,1.000
0.468000,-0.0093,1.0007,-0.0110,1.001
0.468000,-0.0088,1.0017,-0.0105,1.002
0.468000,-0.0068,1.0022,-0.0110,1.002
0.468000,-0.0059,1.0034,-0.0127,1.003
0.469000,-0.0059,1.0034,-0.0127,1.003
0.469000,-0.0059,1.0034,-0.0127,1.003
0.469000,-0.0056,1.0019,-0.0127,1.002
0.471000,-0.0064,1.0024,-0.0120,1.003
0.472000,-0.0064,1.0002,-0.0127,1.000
0.474000,-0.0056,1.0027,-0.0132,1.003
0.476000,-0.0061,1.0007,-0.0137,1.001
0.479000,-0.0066,1.0014,-0.0139,1.002
0.480000,-0.0061,1.0017,-0.0127,1.002
0.482000,-0.0078,1.0007,-0.0127,1.001
0.484000,-0.0071,1.0019,-0.0137,1.002
0.494000,-0.0078,1.0022,-0.0127,1.002
0.494000,-0.0076,1.0005,-0.0142,1.001
0.495000,-0.0066,1.0007,-0.0132,1.001
0.495000,-0.0076,0.9995,-0.0122,1.000
0.496000,-0.0086,1.0014,-0.0105,1.002
0.496000,-0.0064,1.0029,-0.0129,1.003
0.498000,-0.0061,1.0019,-0.0127,1.002
0.501000,-0.0076,1.0019,-0.0134,1.002
0.502000,-0.0076,1.0024,-0.0134,1.003
0.504000,-0.0061,1.0029,-0.0122,1.003
0.506000,-0.0061,1.0014,-0.0134,1.002
0.508000,-0.0054,1.0019,-0.0142,1.002
0.510000,-0.0071,1.0002,-0.0132,1.000
0.512000,-0.0061,1.0002,-0.0137,1.000
0.514000,-0.0088,1.0007,-0.0122,1.001
0.516000,-0.0068,1.0019,-0.0122,1.002
0.518000,-0.0078,1.0027,-0.0132,1.003
0.521000,-0.0064,1.0017,-0.0120,1.002
0.522000,-0.0073,1.0022,-0.0127,1.002
0.524000,-0.0078,1.0017,-0.0120,1.002
0.526000,-0.0056,1.0036,-0.0125,1.004
0.528000,-0.0061,1.0036,-0.0134,1.004
0.530000,-0.0068,1.0010,-0.0132,1.001
0.532000,-0.0068,0.9995,-0.0134,1.000
0.534000,-0.0068,0.9997,-0.0127,1.000
0.539000,-0.0073,1.0014,-0.0110,1.002
0.541000,-0.0068,1.0007,-0.0151,1.001
0.542000,-0.0088,1.0010,-0.0142,1.001
0.543000,-0.0066,1.0000,-0.0127,1.000
0.545000,-0.0078,1.0017,-0.0142,1.002
0.546000,-0.0076,0.9997,-0.0134,1.000
0.548000,-0.0073,1.0002,-0.0132,1.000
0.550000,-0.0071,1.0002,-0.0125,1.000
0.552000,-0.0073,1.0012,-0.0144,1.001
0.555000,-0.0078,1.0012,-0.0134,1.001
0.558000,-0.0086,1.0007,-0.0117,1.001
0.559000,-0.0083,1.0017,-0.0105,1.002
0.573000,-0.0073,1.0017,-0.0107,1.002
0.575000,-0.0059,1.0017,-0.0117,1.002
0.576000,-0.0066,1.0007,-0.0134,1.001
0.578000,-0.0071,1.0000,-0.0127,1.000
0.578000,-0.0066,1.0005,-0.0144,1.001
0.579000,-0.0073,0.9997,-0.0139,1.000
0.579000,-0.0076,1.0007,-0.0122,1.001
0.580000,-0.0083,1.0017,-0.0117,1.002
0.584000,-0.0081,1.0012,-0.0120,1.001
0.584000,-0.0076,1.0019,-0.0115,1.002
0.584000,-0.0056,1.0032,-0.0120,1.003
0.584000,-0.0064,1.0007,-0.0132,1.001
0.585000,-0.0073,0.9990,-0.0129,0.999
0.586000,-0.0068,1.0005,-0.0117,1.001
0.596000,-0.0068,1.0029,-0.0122,1.003
0.596000,-0.0056,1.0022,-0.0129,1.002
0.597000,-0.0076,1.0017,-0.0125,1.002
0.597000,-0.0049,1.0017,-0.0137,1.002
0.597000,-0.0056,1.0017,-0.0134,1.002
0.598000,-0.0064,1.0007,-0.0149,1.001
0.600000,-0.0061,1.0005,-0.0132,1.001
0.602000,-0.0068,1.0014,-0.0137,1.002
0.605000,-0.0064,1.0014,-0.0125,1.002
0.606000,-0.0076,1.0019,-0.0139,1.002
0.608000,-0.0061,1.0027,-0.0129,1.003
0.610000,-0.0064,1.0012,-0.0129,1.001
0.612000,-0.0073,1.0007,-0.0134,1.001
0.614000,-0.0066,1.0027,-0.0134,1.003
0.616000,-0.0078,1.0019,-0.0139,1.002
0.618000,-0.0073,1.0014,-0.0139,1.002
0.624000,-0.0078,1.0010,-0.0129,1.001
0.625000,-0.0078,1.0010,-0.0129,1.001
0.625000,-0.0076,1.0010,-0.0107,1.001
0.626000,-0.0076,1.0019,-0.0125,1.002
0.628000,-0.0081,1.0014,-0.0137,1.002
0.630000,-0.0073,1.0014,-0.0137,1.002
0.632000,-0.0076,1.0000,-0.0117,1.000
0.634000,-0.0068,1.0000,-0.0125,1.000
0.636000,-0.0073,1.0000,-0.0129,1.000
0.646000,-0.0078,1.0007,-0.0137,1.001
0.646000,-0.0078,1.0007,-0.0132,1.001
0.646000,-0.0078,1.0010,-0.0110,1.001
0.647000,-0.0076,1.0014,-0.0132,1.002
0.647000,-0.0068,1.0012,-0.0115,1.001
0.648000,-0.0078,1.0032,-0.0125,1.003
0.650000,-0.0061,1.0032,-0.0115,1.003
0.652000,-0.0049,1.0039,-0.0129,1.004
0.654000,-0.0054,1.0024,-0.0137,1.003
0.657000,-0.0073,1.0012,-0.0115,1.001
0.659000,-0.0066,1.0019,-0.0117,1.002
0.661000,-0.0068,1.0007,-0.0134,1.001
0.662000,-0.0073,1.0007,-0.0125,1.001
0.665000,-0.0059,1.0017,-0.0127,1.002
0.668000,-0.0059,1.0010,-0.0132,1.001
0.674000,-0.0076,1.0000,-0.0137,1.000
0.675000,-0.0068,1.0010,-0.0137,1.001
0.676000,-0.0073,0.9997,-0.0151,1.000
0.677000,-0.0071,1.0002,-0.0144,1.000
0.678000,-0.0073,0.9992,-0.0137,0.999
0.679000,-0.0071,0.9992,-0.0134,0.999
0.682000,-0.0066,1.0010,-0.0110,1.001
0.685000,-0.0071,1.0029,-0.0129,1.003
0.687000,-0.0086,1.0007,-0.0125,1.001
0.688000,-0.0066,1.0027,-0.0112,1.003
0.689000,-0.0076,1.0046,-0.0112,1.005
0.694000,-0.0076,1.0036,-0.0115,1.004
0.696000,-0.0059,1.0039,-0.0125,1.004
0.697000,-0.0054,1.0019,-0.0120,1.002
0.701000,-0.0054,1.0019,-0.0139,1.002
0.701000,-0.0066,1.0000,-0.0132,1.000
0.702000,-0.0064,1.0036,-0.0137,1.004
0.703000,-0.0068,1.0014,-0.0115,1.002
0.706000,-0.0061,1.0024,-0.0137,1.003
0.708000,-0.0064,1.0007,-0.0132,1.001
0.709000,-0.0068,1.0019,-0.0125,1.002
0.710000,-0.0061,1.0012,-0.0120,1.001
0.712000,-0.0061,1.0022,-0.0117,1.002
0.714000,-0.0064,1.0032,-0.0117,1.003
0.716000,-0.0068,1.0029,-0.0134,1.003
0.718000,-0.0066,1.0010,-0.0137,1.001
0.720000,-0.0073,1.0019,-0.0137,1.002
0.723000,-0.0064,1.0002,-0.0127,1.000
0.724000,-0.0071,1.0024,-0.0127,1.003
0.726000,-0.0071,1.0007,-0.0134,1.001
0.729000,-0.0076,1.0000,-0.0142,1.000
0.730000,-0.0078,1.0007,-0.0132,1.001
0.732000,-0.0068,1.0017,-0.0129,1.002
0.735000,-0.0071,1.0000,-0.0137,1.000
0.736000,-0.0086,1.0002,-0.0132,1.000
0.739000,-0.0073,1.0005,-0.0110,1.001
0.741000,-0.0076,1.0012,-0.0125,1.001
0.743000,-0.0076,1.0012,-0.0125,1.001
0.745000,-0.0064,1.0036,-0.0117,1.004
0.746000,-0.0059,1.0034,-0.0134,1.004
0.748000,-0.0061,1.0022,-0.0127,1.002
0.751000,-0.0066,1.0017,-0.0117,1.002
0.753000,-0.0066,1.0027,-0.0120,1.003
0.765000,-0.0061,1.0019,-0.0127,1.002
0.766000,-0.0056,1.0005,-0.0132,1.001
0.766000,-0.0059,1.0002,-0.0147,1.000
0.766000,-0.0076,1.0010,-0.0137,1.001
0.766000,-0.0083,1.0002,-0.0127,1.000
0.767000,-0.0081,1.0012,-0.0127,1.001
0.767000,-0.0086,1.0024,-0.0125,1.003
0.768000,-0.0078,1.0029,-0.0129,1.003
0.770000,-0.0066,1.0010,-0.0147,1.001
0.772000,-0.0061,1.0010,-0.0149,1.001
0.775000,-0.0086,1.0019,-0.0120,1.002
0.776000,-0.0066,1.0039,-0.0110,1.004
0.778000,-0.0064,1.0034,-0.0122,1.003
0.780000,-0.0054,1.0027,-0.0134,1.003
0.782000,-0.0061,1.0010,-0.0132,1.001
0.785000,-0.0071,1.0027,-0.0137,1.003
0.786000,-0.0056,1.0012,-0.0139,1.001
0.795000,-0.0051,1.0034,-0.0127,1.003
0.795000,-0.0064,1.0019,-0.0132,1.002
0.795000,-0.0076,1.0014,-0.0132,1.002
0.796000,-0.0086,1.0007,-0.0120,1.001
0.797000,-0.0078,1.0007,-0.0120,1.001
0.798000,-0.0061,1.0024,-0.0127,1.003
0.801000,-0.0068,1.0019,-0.0115,1.002
0.802000,-0.0064,1.0034,-0.0129,1.004
0.805000,-0.0064,1.0029,-0.0125,1.003
0.807000,-0.0054,1.0039,-0.0134,1.004
0.808000,-0.0061,1.0027,-0.0137,1.003
0.810000,-0.0071,1.0010,-0.0147,1.001
0.812000,-0.0064,1.0002,-0.0137,1.000
0.815000,-0.0066,1.0012,-0.0125,1.001
0.816000,-0.0064,1.0002,-0.0144,1.000
0.818000,-0.0059,1.0017,-0.0137,1.002
0.820000,-0.0056,1.0010,-0.0134,1.001
0.822000,-0.0071,0.9995,-0.0142,1.000
0.824000,-0.0073,1.0000,-0.0147,1.000
0.826000,-0.0078,1.0014,-0.0120,1.002
0.829000,-0.0068,1.0014,-0.0132,1.002
0.831000,-0.0078,1.0036,-0.0115,1.004
0.832000,-0.0054,1.0019,-0.0132,1.002
0.835000,-0.0056,1.0029,-0.0129,1.003
0.837000,-0.0051,1.0017,-0.0137,1.002
0.849000,-0.0059,1.0010,-0.0132,1.001
0.850000,-0.0051,1.0010,-0.0129,1.001
0.851000,-0.0056,1.0034,-0.0120,1.003
0.852000,-0.0061,1.0007,-0.0120,1.001
0.853000,-0.0071,1.0024,-0.0137,1.003
0.855000,-0.0061,1.0007,-0.0144,1.001
0.856000,-0.0073,1.0007,-0.0129,1.001
0.856000,-0.0078,1.0019,-0.0137,1.002
0.857000,-0.0086,1.0010,-0.0112,1.001
0.858000,-0.0086,1.0024,-0.0125,1.003
0.858000,-0.0071,1.0032,-0.0132,1.003
0.875000,-0.0061,1.0017,-0.0137,1.002
0.877000,-0.0081,1.0017,-0.0129,1.002
0.878000,-0.0073,1.0010,-0.0137,1.001
0.879000,-0.0073,1.0024,-0.0127,1.003
0.879000,-0.0078,1.0007,-0.0100,1.001
0.880000,-0.0083,1.0034,-0.0117,1.003
0.881000,-0.0083,1.0017,-0.0107,1.002
0.882000,-0.0071,1.0032,-0.0107,1.003
0.883000,-0.0064,1.0044,-0.0134,1.004
0.884000,-0.0068,1.0027,-0.0125,1.003
0.885000,-0.0071,1.0019,-0.0127,1.002
0.885000,-0.0071,1.0022,-0.0115,1.002
0.886000,-0.0068,1.0027,-0.0139,1.003
0.887000,-0.0066,1.0019,-0.0139,1.002
0.890000,-0.0071,1.0014,-0.0129,1.002
0.892000,-0.0071,1.0005,-0.0139,1.001
0.894000,-0.0081,1.0005,-0.0142,1.001
0.895000,-0.0073,1.0019,-0.0127,1.002
0.897000,-0.0071,1.0007,-0.0127,1.001
0.898000,-0.0078,1.0007,-0.0122,1.001
0.900000,-0.0071,1.0017,-0.0134,1.002
0.902000,-0.0076,1.0010,-0.0122,1.001
0.906000,-0.0054,1.0014,-0.0144,1.002
0.907000,-0.0064,1.0014,-0.0134,1.002
0.909000,-0.0068,1.0014,-0.0129,1.002
0.911000,-0.0068,1.0002,-0.0137,1.000
0.912000,-0.0073,1.0022,-0.0122,1.002
0.914000,-0.0056,1.0024,-0.0132,1.003
0.916000,-0.0068,1.0014,-0.0125,1.002
0.918000,-0.0066,1.0019,-0.0132,1.002
0.923000,-0.0068,1.0014,-0.0137,1.002
0.924000,-0.0061,0.9997,-0.0134,1.000
0.925000,-0.0076,1.0010,-0.0129,1.001
0.926000,-0.0064,1.0022,-0.0134,1.002
0.928000,-0.0056,1.0024,-0.0129,1.003
0.930000,-0.0061,1.0010,-0.0137,1.001
0.932000,-0.0066,1.0010,-0.0132,1.001
0.934000,-0.0078,1.0012,-0.0115,1.001
0.936000,-0.0068,1.0024,-0.0120,1.003
0.940000,-0.0071,1.0032,-0.0125,1.003
0.941000,-0.0061,1.0017,-0.0125,1.002
0.942000,-0.0066,1.0014,-0.0137,1.002
0.944000,-0.0073,1.0014,-0.0137,1.002
0.946000,-0.0061,1.0022,-0.0134,1.002
0.948000,-0.0073,1.0027,-0.0122,1.003
0.950000,-0.0068,1.0036,-0.0129,1.004
0.952000,-0.0054,1.0022,-0.0115,1.002
0.956000,-0.0078,1.0027,-0.0117,1.003
0.957000,-0.0061,1.0044,-0.0110,1.004
0.973000,-0.0059,1.0034,-0.0142,1.004
0.976000,-0.0056,1.0014,-0.0144,1.002
0.977000,-0.0054,1.0007,-0.0156,1.001
0.978000,-0.0061,1.0012,-0.0159,1.001
0.978000,-0.0071,1.0002,-0.0154,1.000
0.979000,-0.0064,1.0010,-0.0134,1.001
0.980000,-0.0095,1.0012,-0.0129,1.001
0.981000,-0.0083,1.0010,-0.0142,1.001
1.007000,-0.0076,1.0012,-0.0134,1.001
1.009000,-0.0073,1.0014,-0.0122,1.002
1.009000,-0.0068,1.0022,-0.0127,1.002
1.011000,-0.0061,1.0012,-0.0129,1.001
1.011000,-0.0073,1.0010,-0.0125,1.001
1.012000,-0.0078,1.0014,-0.0132,1.002
1.013000,-0.0073,1.0010,-0.0129,1.001
1.014000,-0.0086,1.0000,-0.0125,1.000
1.015000,-0.0090,1.0017,-0.0125,1.002
1.016000,-0.0076,1.0019,-0.0120,1.002
1.017000,-0.0076,1.0012,-0.0122,1.001
1.018000,-0.0066,1.0010,-0.0122,1.001
1.018000,-0.0064,1.0012,-0.0129,1.001
1.019000,-0.0078,1.0010,-0.0129,1.001
1.020000,-0.0071,1.0007,-0.0129,1.001
1.021000,-0.0071,1.0017,-0.0117,1.002
1.022000,-0.0068,1.0014,-0.0120,1.002
1.024000,-0.0073,1.0012,-0.0127,1.001
1.025000,-0.0068,1.0024,-0.0132,1.003
1.026000,-0.0068,1.0019,-0.0144,1.002
1.027000,-0.0078,1.0002,-0.0137,1.000
1.027000,-0.0059,1.0000,-0.0132,1.000
1.028000,-0.0071,1.0014,-0.0120,1.002
1.029000,-0.0073,1.0010,-0.0112,1.001
1.029000,-0.0064,1.0022,-0.0120,1.002
1.030000,-0.0064,1.0010,-0.0137,1.001
1.031000,-0.0071,1.0005,-0.0137,1.001
1.031000,-0.0064,0.9997,-0.0132,1.000
1.032000,-0.0073,1.0014,-0.0137,1.002
1.033000,-0.0076,1.0024,-0.0112,1.003
1.036000,-0.0066,1.0024,-0.0127,1.003
1.037000,-0.0078,1.0017,-0.0129,1.002
1.039000,-0.0073,1.0024,-0.0120,1.003
1.044000,-0.0083,1.0014,-0.0120,1.002
1.045000,-0.0083,1.0014,-0.0120,1.002
1.045000,-0.0068,1.0019,-0.0129,1.002
1.047000,-0.0064,1.0024,-0.0120,1.003
1.048000,-0.0076,1.0029,-0.0117,1.003
1.051000,-0.0054,1.0041,-0.0112,1.004
1.052000,-0.0051,1.0017,-0.0129,1.002
1.054000,-0.0061,1.0017,-0.0142,1.002
1.066000,-0.0071,1.0005,-0.0139,1.001
1.069000,-0.0073,0.9997,-0.0139,1.000
1.070000,-0.0086,1.0007,-0.0132,1.001
