time,gFx,gFy,gFz,TgF
0.607,0.0159,1.0007,-0.5174000000000001,1.003
0.609,0.0178,1.0032,-0.5064,1.005
0.614,0.0169,1.0012,-0.4832,1.002
0.615,0.0156,1.0,-0.47000000000000003,1.0
0.616,0.0151,0.9997,-0.4441,1.0
0.617,0.0142,0.9995,-0.4126,1.0
0.619,0.0147,1.0007,-0.39720000000000005,1.002
0.621,0.0142,0.9988,-0.36469999999999997,1.002
0.623,0.0154,1.0002,-0.3371,1.0070000000000001
0.625,0.0137,0.999,-0.32270000000000004,1.0070000000000001
0.627,0.0156,0.998,-0.2958,1.01
0.63,0.0154,0.9985,-0.28440000000000004,1.012
0.64,0.0159,0.9973,-0.26020000000000004,1.015
0.641,0.0156,0.999,-0.23959999999999998,1.021
0.642,0.0154,0.9968,-0.22349999999999998,1.022
0.643,0.0159,0.9958,-0.21350000000000002,1.024
0.644,0.0154,0.9958,-0.2086,1.025
0.646,0.0161,0.997,-0.20890000000000003,1.026
0.648,0.0147,0.9968,-0.21200000000000002,1.025
0.649,0.0142,0.998,-0.2228,1.024
0.651,0.0144,0.9966,-0.22990000000000005,1.021
0.653,0.0147,0.9966,-0.24600000000000005,1.0170000000000001
0.655,0.0154,0.9956,-0.258,1.014
0.657,0.0159,0.9948,-0.2785,1.01
0.659,0.0151,0.9958,-0.3034,1.0070000000000001
0.683,0.0151,0.9963,-0.31660000000000005,1.005
0.684,0.0173,0.9983,-0.36180000000000007,1.002
0.685,0.0161,0.999,-0.4522,0.9990000000000001
0.686,0.0171,1.0,-0.5068999999999999,1.002
0.687,0.0154,0.998,-0.5272000000000001,1.001
0.689,0.0181,0.9975,-0.5277000000000001,1.001
0.691,0.0195,0.998,-0.5269999999999999,1.001
0.693,0.0176,0.9995,-0.5213000000000001,1.002
0.696,0.0178,1.0017,-0.5045,1.003
0.697,0.0178,1.0017,-0.5045,1.003
0.699,0.0176,1.0007,-0.48710000000000003,1.002
0.701,0.0166,1.0007,-0.46859999999999996,1.001
0.703,0.0159,0.9988,-0.45660000000000006,0.9990000000000001
0.705,0.0159,0.9988,-0.43629999999999997,0.9990000000000001
0.707,0.0154,0.9995,-0.4231,1.0
0.709,0.0147,0.9992,-0.3965,1.001
0.711,0.0142,0.9975,-0.36990000000000006,1.001
0.723,0.0159,0.9983,-0.35980000000000006,1.002
0.724,0.0159,0.9978,-0.3344,1.005
0.725,0.0166,0.9968,-0.3244,1.005
0.726,0.0166,0.9978,-0.3027,1.0090000000000001
0.727,0.0147,0.9978,-0.2817,1.012
0.728,0.0151,0.9975,-0.27240000000000003,1.013
0.729,0.0154,0.9973,-0.25820000000000004,1.016
0.73,0.0156,0.9939,-0.247,1.015
0.731,0.0134,0.9914,-0.24310000000000004,1.013
0.732,0.0147,0.9892,-0.2379,1.012
0.765,0.0147,0.9912,-0.23400000000000004,1.015
0.766,0.0149,0.9992,-0.23400000000000004,1.022
0.767,0.0183,1.0007,-0.24259999999999998,1.022
0.768,0.0169,0.9975,-0.247,1.018
0.769,0.0173,0.9931,-0.256,1.012
0.77,0.0166,0.9939,-0.26020000000000004,1.012
0.771,0.0183,0.9992,-0.29660000000000003,1.011
0.772,0.0173,0.9958,-0.3244,1.004
0.773,0.0186,0.9929,-0.37179999999999996,0.996
0.774,0.0203,0.9931,-0.3838,0.996
0.775,0.0232,1.0012,-0.41430000000000006,1.002
0.776,0.0215,1.0002,-0.44270000000000004,1.0
0.777,0.0198,0.9997,-0.4661,1.0
0.779,0.022,1.0012,-0.48910000000000003,1.002
0.78,0.0235,1.001,-0.49720000000000014,1.002
0.781,0.0237,1.0007,-0.5007999999999999,1.002
0.789,0.023,0.9995,-0.5003,1.001
0.79,0.0227,0.9995,-0.49320000000000014,1.001
0.791,0.023,1.0014,-0.48080000000000006,1.002
0.792,0.023,1.0017,-0.4693,1.002
0.793,0.0227,1.0017,-0.4473,1.002
0.798,0.0213,1.0002,-0.43829999999999997,1.001
0.799,0.0215,1.0005,-0.41919999999999996,1.001
0.8,0.02,1.0007,-0.3987,1.002
0.802,0.0195,1.0017,-0.38720000000000004,1.004
0.804,0.0186,1.0012,-0.36889999999999995,1.005
0.805,0.021,0.9995,-0.34959999999999997,1.005
0.807,0.0195,0.9975,-0.3401,1.004
0.809,0.0205,0.997,-0.3203,1.006
0.811,0.02,0.9985,-0.3134,1.008
0.813,0.0178,1.0007,-0.298,1.012
0.822,0.0176,0.997,-0.2817,1.011
0.823,0.0176,0.997,-0.2817,1.011
0.825,0.0161,0.9995,-0.2655,1.016
0.827,0.0161,0.9985,-0.2655,1.016
0.83,0.0147,0.9988,-0.2717,1.015
0.831,0.0171,0.997,-0.278,1.012
0.833,0.0176,0.9961,-0.28440000000000004,1.01
0.835,0.0178,0.9966,-0.29560000000000003,1.0090000000000001
0.837,0.0183,0.997,-0.3024,1.008
0.84,0.0154,0.9973,-0.3181,1.006
0.841,0.0188,0.997,-0.33370000000000005,1.004
0.843,0.0171,0.998,-0.343,1.004
0.845,0.0166,0.9978,-0.36300000000000004,1.002
0.864,0.0164,0.9966,-0.3716,1.0
0.865,0.0178,0.9968,-0.40599999999999997,0.998
0.866,0.0186,0.9973,-0.4483,0.997
0.867,0.0188,0.9978,-0.4693,0.998
0.869,0.0176,0.9988,-0.4713,0.9990000000000001
0.871,0.0169,0.9988,-0.4703,0.9990000000000001
0.873,0.0173,0.9992,-0.4691,1.0
0.876,0.0195,1.0,-0.4603,1.0
0.877,0.0181,1.001,-0.45539999999999997,1.001
0.88,0.0178,0.9997,-0.4532,1.0
0.882,0.0176,1.0005,-0.44050000000000006,1.001
0.884,0.0183,1.0,-0.42630000000000007,1.0
0.886,0.0173,1.0,-0.41950000000000004,1.001
0.887,0.0161,0.999,-0.40309999999999996,1.0
0.89,0.0176,0.9985,-0.39499999999999996,1.0
0.892,0.0188,0.9992,-0.3804,1.002
0.893,0.0178,1.0007,-0.3652,1.004
0.895,0.0176,1.0007,-0.35690000000000005,1.005
0.899,0.0191,1.0012,-0.34080000000000005,1.0070000000000001
0.9,0.0183,1.0002,-0.33490000000000003,1.0070000000000001
0.901,0.0183,1.0019,-0.3215,1.01
0.903,0.0181,1.0002,-0.3105,1.01
0.905,0.0181,1.0002,-0.3068,1.011
0.908,0.0176,1.0007,-0.3007,1.012
0.91,0.0203,1.0014,-0.2949,1.014
0.911,0.0198,1.0014,-0.29340000000000005,1.014
0.914,0.0191,1.0019,-0.2907,1.015
0.915,0.0176,1.001,-0.2912,1.014
0.917,0.0171,0.9997,-0.29440000000000005,1.012
0.92,0.0149,0.999,-0.30050000000000004,1.01
0.921,0.0161,0.9997,-0.3044,1.01
0.923,0.0156,1.0017,-0.3154,1.011
0.925,0.0171,1.0014,-0.319,1.01
0.927,0.0183,1.001,-0.3315000000000001,1.008
0.93,0.0166,1.0007,-0.3452,1.006
0.938,0.0164,1.0014,-0.35300000000000004,1.006
0.939,0.0164,1.0014,-0.36690000000000006,1.005
0.94,0.0164,1.0022,-0.40599999999999997,1.003
0.941,0.0164,1.0019,-0.41340000000000005,1.003
0.943,0.0147,0.9997,-0.42560000000000003,1.0
0.945,0.0154,0.9995,-0.43970000000000004,1.0
0.967,0.0142,0.9973,-0.44360000000000005,0.997
0.968,0.0171,0.9973,-0.4539,0.997
0.969,0.0181,0.9953,-0.46249999999999997,0.996
0.97,0.0164,0.9936,-0.4319,0.9940000000000001
0.971,0.0164,0.9922,-0.417,0.993
0.973,0.0159,0.9924,-0.40919999999999995,0.993
0.975,0.0176,0.9936,-0.39499999999999996,0.995
0.977,0.0169,0.9922,-0.3865,0.9940000000000001
0.981,0.0176,0.9931,-0.3704,0.996
0.982,0.0176,0.9936,-0.3552,0.998
0.983,0.0178,0.9939,-0.34759999999999996,0.9990000000000001
0.985,0.0173,0.9931,-0.33270000000000005,1.0
0.987,0.0166,0.9931,-0.31660000000000005,1.002
0.99,0.0156,0.9946,-0.3115,1.004
0.991,0.0166,0.9941,-0.2997,1.006
0.993,0.0178,0.9951,-0.29560000000000003,1.0070000000000001
0.997,0.0193,0.9961,-0.28440000000000004,1.01
1.0,0.0193,0.998,-0.2817,1.012
1.001,0.0215,0.9961,-0.2797,1.011
1.004,0.021,0.9973,-0.2807,1.012
1.005,0.0195,0.9988,-0.2848,1.013
1.007,0.0222,0.9978,-0.29050000000000004,1.011
1.01,0.021,1.0002,-0.29460000000000003,1.012
1.012,0.02,1.0002,-0.3051,1.011
1.025,0.0217,1.001,-0.319,1.01
1.027,0.021,1.0012,-0.3274,1.0090000000000001
1.028,0.0244,1.0014,-0.34049999999999997,1.008
1.03,0.0244,1.001,-0.3484,1.006
1.031,0.0257,1.0022,-0.3642,1.006
1.032,0.0286,1.0,-0.38130000000000003,1.003
1.033,0.0296,1.0007,-0.39089999999999997,1.003
1.034,0.0322,1.0039,-0.4156,1.005
1.035,0.0303,1.008,-0.42950000000000005,1.0090000000000001
1.036,0.0261,1.009,-0.4441,1.0090000000000001
1.037,0.0249,1.0093,-0.4512,1.01
1.039,0.0191,1.0034,-0.4581,1.004
1.058,0.0127,1.0022,-0.46559999999999996,1.002
1.059,0.0107,1.0024,-0.46859999999999996,1.003
1.06,0.009,1.0078,-0.4732,1.008
1.061,0.0088,1.009,-0.47490000000000004,1.0090000000000001
1.062,0.0068,1.0117,-0.47590000000000005,1.012
1.064,0.0081,1.009,-0.47270000000000006,1.0090000000000001
1.065,0.0095,1.0078,-0.47100000000000003,1.008
1.066,0.0134,1.0061,-0.46490000000000004,1.006
1.067,0.0205,1.0019,-0.45270000000000005,1.002
1.068,0.0247,1.0041,-0.4419,1.004
1.069,0.023,1.001,-0.42140000000000005,1.002
1.07,0.0173,0.9988,-0.39499999999999996,1.0
1.071,0.0171,1.0017,-0.3818,1.004
1.072,0.0171,1.0012,-0.37700000000000006,1.004
1.074,0.0183,1.0,-0.3633,1.004
1.076,0.0171,1.0014,-0.34570000000000006,1.0070000000000001
1.078,0.0166,1.0007,-0.3374,1.0070000000000001
1.08,0.0151,0.9992,-0.3259,1.0070000000000001
1.083,0.0139,0.9975,-0.3178,1.006
1.086,0.0083,1.0019,-0.2963,1.014
1.087,0.0068,1.0051,-0.2922,1.0170000000000001
1.089,0.0046,1.0058,-0.289,1.0190000000000001
1.091,0.0034,1.0093,-0.28750000000000003,1.022
1.093,0.0015,1.0068,-0.2907,1.0190000000000001
1.095,-0.0037,0.9973,-0.2978,1.0090000000000001
1.098,-0.0059,0.9961,-0.30050000000000004,1.0070000000000001
1.099,-0.012,1.0007,-0.3049,1.011
1.101,-0.0156,1.0051,-0.3144,1.014
1.103,-0.0191,1.0063,-0.321,1.015
1.105,-0.0217,1.0034,-0.3315000000000001,1.011
1.107,-0.0225,0.9992,-0.33690000000000003,1.006
1.11,-0.0195,0.9939,-0.34959999999999997,0.9990000000000001
1.111,-0.0149,0.9863,-0.36600000000000005,0.99
1.113,-0.0103,0.9846,-0.37400000000000005,0.988
1.12,0.002,0.9773,-0.3948,0.9790000000000001
1.126,0.0071,0.9604,-0.41750000000000004,0.961
1.128,0.0105,0.9631,-0.4207,0.9640000000000001
1.163,0.0122,0.9863,-0.42829999999999996,0.987
1.164,0.0132,0.9817,-0.4261,0.982
1.165,0.021,0.9658,-0.4116,0.9670000000000001
1.166,0.0134,0.9768,-0.38600000000000007,0.9790000000000001
1.167,0.0015,0.9892,-0.34590000000000004,0.995
1.168,0.0024,1.0488,-0.2993,1.06
1.169,-0.0049,1.0036,-0.2775,1.018
1.171,0.0046,1.033,-0.2912,1.045
1.172,0.0083,1.031,-0.3022,1.042
1.174,0.0073,1.001,-0.312,1.01
1.177,0.0039,0.9848,-0.3068,0.995
1.178,0.0044,0.9948,-0.3081,1.005
1.18,0.0159,1.029,-0.33180000000000004,1.036
1.183,0.02,1.042,-0.35080000000000006,1.047
1.185,0.0266,1.0481,-0.3818,1.051
1.186,0.0254,1.0442,-0.38820000000000005,1.046
1.188,0.0244,1.041,-0.39840000000000003,1.043
1.191,0.0337,1.0349,-0.42460000000000003,1.036
1.192,0.0415,1.0298,-0.43929999999999997,1.031
1.194,0.0537,1.0156,-0.45949999999999996,1.0170000000000001
1.195,0.0606,1.0056,-0.47369999999999995,1.008
1.2,0.0628,1.0024,-0.48269999999999996,1.005
1.202,0.0647,0.9953,-0.5018,0.9990000000000001
1.204,0.0501,0.9892,-0.5191000000000001,0.993
1.206,0.0432,0.9851,-0.5233000000000001,0.9890000000000001
1.208,0.0437,0.9885,-0.5226,0.992
1.209,0.0459,0.9968,-0.5204,1.0
1.211,0.0467,1.0034,-0.5196000000000001,1.0070000000000001
1.214,0.0423,1.0078,-0.5146999999999999,1.011
1.223,0.0381,1.0024,-0.5035000000000001,1.005
1.224,0.0071,1.0061,-0.4559,1.006
1.225,0.0027,0.9909,-0.418,0.991
1.228,0.0024,0.9856,-0.4026,0.987
1.23,0.0044,0.9753,-0.36990000000000006,0.9790000000000001
1.248,0.0134,0.9694,-0.33690000000000003,0.976
1.249,0.0193,0.9697,-0.3232,0.978
1.25,0.0081,0.9919,-0.2636,1.0090000000000001
1.251,-0.0469,1.0117,-0.21180000000000004,1.04
1.252,-0.0156,1.0024,-0.2052,1.032
1.253,-0.0056,1.001,-0.20470000000000005,1.031
1.255,0.0059,0.9931,-0.2091,1.022
1.257,0.0149,0.9865,-0.21839999999999998,1.013
1.26,0.0129,0.9839,-0.22400000000000003,1.01
1.261,0.0064,0.9814,-0.24380000000000002,1.003
1.263,0.0046,0.9807,-0.2524,1.0
1.265,0.0039,0.9824,-0.2731,0.998
1.268,0.012,0.9834,-0.2971,0.995
1.27,0.0188,0.9861,-0.3093,0.996
1.272,0.0347,0.9946,-0.33790000000000003,1.002
1.273,0.0425,0.999,-0.37110000000000004,1.003
1.275,0.0418,1.0014,-0.3875,1.004
1.277,0.0288,1.0139,-0.4129,1.015
1.28,0.0215,1.0166,-0.4261,1.0170000000000001
1.286,0.0127,1.0105,-0.45370000000000005,1.011
1.288,0.0147,1.0095,-0.4651,1.01
1.289,0.0447,1.0068,-0.4913000000000001,1.0090000000000001
1.291,0.0572,0.9988,-0.5018,1.002
1.296,0.0706,0.9885,-0.5155000000000001,0.993
1.3,0.0677,0.9892,-0.5204,0.9940000000000001
1.301,0.0415,0.998,-0.5301,1.002
1.304,0.0169,1.0122,-0.5223,1.015
1.306,0.0183,1.0195,-0.5146999999999999,1.022
1.308,0.0305,1.0195,-0.4969000000000002,1.021
1.31,0.0337,1.0176,-0.4805,1.0190000000000001
1.311,0.0337,1.0156,-0.4722,1.016
1.314,0.0244,1.0097,-0.4549,1.01
1.324,0.0181,1.009,-0.44680000000000003,1.0090000000000001
1.325,0.0024,1.0071,-0.42430000000000007,1.0070000000000001
1.326,-0.0068,1.0051,-0.39840000000000003,1.006
1.327,-0.0068,1.0049,-0.3875,1.0070000000000001
1.328,-0.0039,0.999,-0.3664,1.002
1.331,0.0073,0.9934,-0.3293,1.001
1.332,0.0173,0.9973,-0.3022,1.008
1.355,0.0161,0.997,-0.2846,1.011
1.356,0.0098,0.9968,-0.27240000000000003,1.013
1.357,0.0064,0.9978,-0.2655,1.015
1.359,0.0046,0.9951,-0.256,1.014
1.36,0.0046,0.9907,-0.2499,1.011
1.361,0.0117,0.9878,-0.2489,1.008
1.362,0.0151,0.9863,-0.25020000000000003,1.006
1.363,0.021,0.9851,-0.2526,1.005
1.364,0.0213,0.9851,-0.2597,1.004
1.365,0.0208,0.9863,-0.26330000000000003,1.004
1.366,0.0166,0.9848,-0.2831,0.9990000000000001
1.367,0.0166,0.9848,-0.2831,0.9990000000000001
1.368,0.0137,0.9904,-0.3132,1.0
1.369,0.0144,0.9934,-0.3212,1.002
1.371,0.0222,0.9956,-0.36769999999999997,0.9990000000000001
1.373,0.0195,0.997,-0.3835,0.9990000000000001
1.376,0.0198,0.999,-0.3926,1.001
1.378,0.0181,0.9966,-0.42729999999999996,0.997
1.38,0.0161,0.9978,-0.4378,0.998
1.383,0.0151,1.001,-0.44850000000000007,1.001
1.384,0.0139,1.0007,-0.4551,1.001
1.386,0.0144,1.0061,-0.46370000000000006,1.006
