time,gFx,gFy,gFz,TgF
0.084000,-0.0139,1.0017,-0.1021,1.007
0.084000,-0.0139,1.0017,-0.1043,1.007
0.084000,-0.0142,1.0029,-0.1075,1.009
0.088000,-0.0139,1.0024,-0.1085,1.008
0.089000,-0.0137,1.0012,-0.1085,1.007
0.090000,-0.0134,1.0007,-0.1095,1.007
0.095000,-0.0149,1.0005,-0.1068,1.006
0.096000,-0.0154,1.0012,-0.1043,1.007
0.096000,-0.0147,1.0039,-0.1021,1.009
0.099000,-0.0132,1.0024,-0.0970,1.007
0.100000,-0.0144,1.0017,-0.0909,1.006
0.102000,-0.0134,1.0014,-0.0870,1.005
0.104000,-0.0156,1.0012,-0.0796,1.004
0.106000,-0.0147,1.0010,-0.0716,1.004
0.108000,-0.0154,1.0027,-0.0667,1.005
0.111000,-0.0149,1.0039,-0.0574,1.006
0.121000,-0.0139,1.0044,-0.0528,1.006
0.122000,-0.0159,1.0012,-0.0428,1.002
0.123000,-0.0164,1.0014,-0.0340,1.002
0.123000,-0.0156,1.0017,-0.0296,1.002
0.124000,-0.0171,1.0007,-0.0181,1.001
0.124000,-0.0164,0.9997,-0.0129,1.000
0.125000,-0.0169,1.0024,-0.0044,1.003
0.125000,-0.0164,1.0010,0.0034,1.001
0.130000,-0.0159,1.0027,0.0083,1.003
0.131000,-0.0147,1.0032,0.0159,1.003
0.132000,-0.0149,1.0010,0.0195,1.001
0.135000,-0.0149,1.0012,0.0242,1.002
0.136000,-0.0169,1.0014,0.0303,1.002
0.137000,-0.0169,1.0012,0.0342,1.002
0.139000,-0.0178,1.0010,0.0384,1.002
0.141000,-0.0176,1.0012,0.0415,1.002
0.143000,-0.0173,1.0005,0.0415,1.001
0.155000,-0.0164,1.0029,0.0432,1.004
0.155000,-0.0161,1.0007,0.0413,1.002
0.156000,-0.0161,1.0014,0.0398,1.002
0.156000,-0.0156,1.0022,0.0330,1.003
0.156000,-0.0156,1.0022,0.0330,1.003
0.156000,-0.0144,1.0029,0.0288,1.003
0.157000,-0.0156,1.0012,0.0254,1.002
0.159000,-0.0169,1.0014,0.0205,1.002
0.162000,-0.0166,1.0014,0.0137,1.002
0.163000,-0.0169,1.0010,0.0081,1.001
0.165000,-0.0151,1.0019,0.0007,1.002
0.168000,-0.0171,1.0010,-0.0054,1.001
0.169000,-0.0166,1.0010,-0.0086,1.001
0.171000,-0.0164,1.0010,-0.0193,1.001
0.173000,-0.0169,1.0012,-0.0232,1.002
0.175000,-0.0161,1.0017,-0.0340,1.002
0.178000,-0.0166,1.0019,-0.0425,1.003
0.179000,-0.0149,1.0027,-0.0467,1.004
0.181000,-0.0154,1.0007,-0.0567,1.002
0.183000,-0.0147,1.0010,-0.0601,1.003
0.185000,-0.0154,1.0007,-0.0677,1.003
0.187000,-0.0156,1.0007,-0.0750,1.004
0.190000,-0.0151,1.0024,-0.0799,1.006
0.191000,-0.0147,1.0022,-0.0867,1.006
0.193000,-0.0144,1.0034,-0.0931,1.008
0.195000,-0.0137,1.0022,-0.0945,1.007
0.198000,-0.0137,1.0019,-0.0970,1.007
0.199000,-0.0142,1.0034,-0.0987,1.008
0.201000,-0.0139,1.0005,-0.1007,1.006
0.203000,-0.0147,1.0002,-0.0980,1.005
0.205000,-0.0149,1.0017,-0.0989,1.007
0.208000,-0.0144,1.0024,-0.0975,1.007
0.210000,-0.0149,1.0029,-0.0943,1.007
0.213000,-0.0147,1.0022,-0.0894,1.006
0.214000,-0.0142,1.0022,-0.0858,1.006
0.215000,-0.0144,1.0019,-0.0826,1.005
0.218000,-0.0156,1.0024,-0.0765,1.005
0.220000,-0.0151,1.0024,-0.0701,1.005
0.222000,-0.0151,1.0036,-0.0655,1.006
0.224000,-0.0159,1.0024,-0.0572,1.004
0.226000,-0.0169,1.0017,-0.0523,1.003
0.230000,-0.0166,1.0005,-0.0430,1.002
0.233000,-0.0178,1.0007,-0.0330,1.001
0.234000,-0.0166,1.0017,-0.0283,1.002
0.236000,-0.0169,1.0019,-0.0188,1.002
0.239000,-0.0171,1.0002,-0.0164,1.001
0.240000,-0.0161,1.0012,-0.0073,1.001
0.242000,-0.0166,0.9997,-0.0020,1.000
0.243000,-0.0161,1.0010,0.0012,1.001
0.248000,-0.0164,1.0014,0.0105,1.002
0.250000,-0.0151,1.0019,0.0144,1.002
0.251000,-0.0149,1.0005,0.0166,1.001
0.252000,-0.0139,1.0024,0.0222,1.003
0.254000,-0.0134,1.0017,0.0252,1.002
0.257000,-0.0144,1.0019,0.0281,1.002
0.258000,-0.0139,1.0036,0.0303,1.004
0.260000,-0.0137,1.0027,0.0298,1.003
0.261000,-0.0149,1.0034,0.0315,1.004
0.274000,-0.0154,1.0017,0.0315,1.002
0.275000,-0.0151,1.0000,0.0308,1.001
0.276000,-0.0164,1.0014,0.0291,1.002
0.276000,-0.0164,1.0034,0.0293,1.004
0.277000,-0.0159,1.0024,0.0259,1.003
0.278000,-0.0151,1.0024,0.0193,1.003
0.278000,-0.0139,1.0024,0.0169,1.003
0.278000,-0.0142,1.0007,0.0100,1.001
0.279000,-0.0154,1.0022,0.0059,1.002
0.296000,-0.0151,1.0010,-0.0012,1.001
0.297000,-0.0166,1.0010,-0.0064,1.001
0.297000,-0.0159,1.0010,-0.0093,1.001
0.297000,-0.0169,1.0019,-0.0161,1.002
0.298000,-0.0161,1.0041,-0.0186,1.004
0.298000,-0.0147,1.0019,-0.0303,1.002
0.298000,-0.0156,1.0019,-0.0410,1.003
0.299000,-0.0149,1.0029,-0.0428,1.004
0.299000,-0.0161,1.0022,-0.0513,1.004
0.299000,-0.0156,1.0019,-0.0599,1.004
0.300000,-0.0161,1.0007,-0.0630,1.003
0.302000,-0.0159,1.0005,-0.0699,1.003
0.304000,-0.0159,1.0022,-0.0723,1.005
0.306000,-0.0144,0.9988,-0.0801,1.002
0.310000,-0.0142,1.0012,-0.0858,1.005
0.311000,-0.0147,1.0007,-0.0858,1.004
0.334000,-0.0147,1.0014,-0.0884,1.005
0.334000,-0.0159,1.0024,-0.0889,1.006
0.334000,-0.0144,1.0034,-0.0887,1.007
0.335000,-0.0125,1.0019,-0.0924,1.006
0.335000,-0.0139,1.0024,-0.0914,1.007
0.335000,-0.0137,1.0039,-0.0904,1.008
0.336000,-0.0134,1.0022,-0.0875,1.006
0.336000,-0.0129,1.0019,-0.0845,1.006
0.336000,-0.0151,1.0019,-0.0794,1.005
0.337000,-0.0147,1.0027,-0.0779,1.006
0.337000,-0.0142,1.0027,-0.0674,1.005
0.337000,-0.0142,1.0017,-0.0655,1.004
0.338000,-0.0154,1.0024,-0.0623,1.004
0.341000,-0.0142,1.0012,-0.0577,1.003
0.342000,-0.0144,1.0007,-0.0540,1.002
0.342000,-0.0161,1.0005,-0.0450,1.002
0.344000,-0.0154,1.0010,-0.0362,1.002
0.356000,-0.0161,1.0014,-0.0327,1.002
0.356000,-0.0149,1.0022,-0.0244,1.003
0.357000,-0.0142,1.0041,-0.0156,1.004
0.357000,-0.0142,1.0014,-0.0117,1.002
0.357000,-0.0156,1.0024,-0.0061,1.003
0.357000,-0.0149,1.0014,-0.0049,1.002
0.358000,-0.0149,1.0005,0.0007,1.001
0.360000,-0.0159,1.0005,0.0073,1.001
0.364000,-0.0166,1.0007,0.0110,1.001
0.368000,-0.0166,1.0014,0.0159,1.002
0.369000,-0.0161,1.0000,0.0171,1.000
0.371000,-0.0166,1.0019,0.0208,1.002
0.372000,-0.0161,1.0014,0.0261,1.002
0.373000,-0.0151,1.0017,0.0247,1.002
0.374000,-0.0161,1.0017,0.0266,1.002
0.377000,-0.0154,1.0022,0.0266,1.003
0.382000,-0.0154,1.0005,0.0264,1.001
0.383000,-0.0159,1.0012,0.0235,1.002
0.384000,-0.0159,1.0002,0.0225,1.001
0.385000,-0.0154,1.0027,0.0193,1.003
0.387000,-0.0149,1.0027,0.0132,1.003
0.389000,-0.0149,1.0017,0.0115,1.002
0.391000,-0.0147,1.0019,0.0051,1.002
0.393000,-0.0166,1.0019,0.0002,1.002
0.395000,-0.0171,1.0024,-0.0015,1.003
0.398000,-0.0169,1.0000,-0.0054,1.000
0.399000,-0.0159,0.9983,-0.0076,0.998
0.400000,-0.0159,1.0032,-0.0161,1.003
0.403000,-0.0144,1.0012,-0.0269,1.002
0.404000,-0.0147,1.0002,-0.0305,1.001
0.406000,-0.0154,1.0014,-0.0362,1.002
0.408000,-0.0147,1.0036,-0.0408,1.005
0.411000,-0.0142,1.0032,-0.0476,1.004
0.414000,-0.0134,1.0024,-0.0545,1.004
0.415000,-0.0129,1.0014,-0.0572,1.003
0.417000,-0.0159,1.0005,-0.0633,1.003
0.419000,-0.0137,1.0019,-0.0657,1.004
0.420000,-0.0144,1.0007,-0.0723,1.003
0.422000,-0.0151,1.0014,-0.0755,1.004
0.424000,-0.0159,1.0010,-0.0789,1.004
0.426000,-0.0166,1.0007,-0.0794,1.004
0.428000,-0.0151,1.0029,-0.0818,1.006
0.432000,-0.0142,1.0022,-0.0826,1.006
0.433000,-0.0139,1.0019,-0.0836,1.006
0.434000,-0.0132,1.0022,-0.0845,1.006
0.436000,-0.0151,1.0012,-0.0840,1.005
0.438000,-0.0151,1.0027,-0.0801,1.006
0.440000,-0.0147,1.0022,-0.0799,1.005
0.442000,-0.0144,1.0024,-0.0770,1.005
0.444000,-0.0142,1.0024,-0.0748,1.005
0.448000,-0.0147,1.0019,-0.0723,1.005
0.449000,-0.0144,1.0036,-0.0650,1.006
0.450000,-0.0137,1.0017,-0.0613,1.004
0.453000,-0.0139,1.0017,-0.0540,1.003
0.454000,-0.0134,1.0036,-0.0513,1.005
0.456000,-0.0139,1.0027,-0.0454,1.004
0.459000,-0.0154,1.0002,-0.0381,1.001
0.460000,-0.0161,1.0010,-0.0342,1.002
0.462000,-0.0144,1.0014,-0.0276,1.002
0.477000,-0.0161,1.0017,-0.0198,1.002
0.477000,-0.0151,1.0022,-0.0169,1.002
0.477000,-0.0137,1.0024,-0.0105,1.003
0.478000,-0.0151,1.0024,-0.0073,1.003
0.478000,-0.0144,1.0027,-0.0051,1.003
0.478000,-0.0134,1.0022,0.0012,1.002
0.479000,-0.0154,1.0012,0.0046,1.001
0.479000,-0.0161,1.0002,0.0110,1.000
0.481000,-0.0166,1.0019,0.0151,1.002
0.482000,-0.0164,1.0010,0.0156,1.001
0.484000,-0.0164,1.0024,0.0188,1.003
0.486000,-0.0154,1.0024,0.0191,1.003
0.489000,-0.0154,1.0027,0.0200,1.003
0.490000,-0.0159,1.0034,0.0193,1.004
0.492000,-0.0159,1.0034,0.0188,1.004
0.494000,-0.0144,1.0019,0.0178,1.002
0.501000,-0.0147,1.0022,0.0164,1.002
0.501000,-0.0142,1.0022,0.0132,1.002
0.503000,-0.0147,1.0024,0.0105,1.003
0.503000,-0.0149,1.0012,0.0086,1.001
0.506000,-0.0147,1.0017,0.0027,1.002
0.507000,-0.0149,1.0017,-0.0022,1.002
0.509000,-0.0142,1.0010,-0.0049,1.001
0.510000,-0.0156,1.0019,-0.0068,1.002
0.514000,-0.0149,1.0014,-0.0149,1.002
0.515000,-0.0144,1.0014,-0.0193,1.002
0.517000,-0.0142,1.0029,-0.0279,1.003
0.520000,-0.0147,1.0019,-0.0301,1.002
0.521000,-0.0149,1.0010,-0.0359,1.002
0.524000,-0.0139,1.0007,-0.0391,1.002
0.526000,-0.0154,1.0022,-0.0447,1.003
0.527000,-0.0147,1.0027,-0.0518,1.004
0.531000,-0.0139,1.0024,-0.0557,1.004
0.533000,-0.0127,1.0044,-0.0599,1.006
0.534000,-0.0134,1.0039,-0.0652,1.006
0.536000,-0.0122,1.0032,-0.0687,1.006
0.538000,-0.0142,1.0027,-0.0718,1.005
0.539000,-0.0144,1.0014,-0.0740,1.004
0.542000,-0.0151,1.0012,-0.0752,1.004
0.543000,-0.0147,1.0014,-0.0762,1.004
0.544000,-0.0159,1.0005,-0.0770,1.004
0.549000,-0.0156,1.0017,-0.0772,1.005
0.549000,-0.0154,1.0012,-0.0777,1.004
0.550000,-0.0154,1.0017,-0.0774,1.005
0.553000,-0.0151,1.0012,-0.0752,1.004
0.554000,-0.0147,1.0014,-0.0740,1.004
0.557000,-0.0147,1.0022,-0.0711,1.005
0.559000,-0.0156,1.0010,-0.0701,1.004
0.561000,-0.0164,1.0014,-0.0650,1.004
0.563000,-0.0139,1.0024,-0.0618,1.004
0.564000,-0.0154,1.0022,-0.0572,1.004
0.576000,-0.0142,1.0014,-0.0533,1.003
0.577000,-0.0154,1.0039,-0.0479,1.005
0.578000,-0.0142,1.0032,-0.0437,1.004
0.581000,-0.0142,1.0032,-0.0364,1.004
0.581000,-0.0142,1.0032,-0.0364,1.004
0.582000,-0.0149,1.0010,-0.0291,1.001
0.583000,-0.0147,1.0017,-0.0154,1.002
0.583000,-0.0147,1.0017,-0.0154,1.002
0.584000,-0.0154,1.0007,-0.0132,1.001
0.585000,-0.0161,1.0017,-0.0081,1.002
0.596000,-0.0149,1.0032,-0.0056,1.003
0.597000,-0.0176,1.0022,-0.0015,1.002
0.597000,-0.0173,1.0027,0.0007,1.003
0.597000,-0.0161,1.0014,0.0056,1.002
0.598000,-0.0154,1.0014,0.0076,1.002
0.598000,-0.0166,1.0007,0.0098,1.001
0.598000,-0.0178,1.0010,0.0115,1.001
0.600000,-0.0169,1.0012,0.0129,1.001
0.602000,-0.0151,1.0027,0.0142,1.003
0.604000,-0.0159,1.0027,0.0125,1.003
0.606000,-0.0164,1.0019,0.0129,1.002
0.608000,-0.0166,1.0017,0.0125,1.002
0.610000,-0.0137,1.0024,0.0142,1.003
0.612000,-0.0164,1.0019,0.0107,1.002
0.615000,-0.0159,1.0012,0.0078,1.001
0.618000,-0.0169,1.0019,0.0066,1.002
0.620000,-0.0171,1.0024,0.0027,1.003
0.622000,-0.0151,1.0034,-0.0037,1.004
0.623000,-0.0144,1.0019,-0.0046,1.002
0.625000,-0.0156,1.0017,-0.0100,1.002
0.626000,-0.0149,1.0032,-0.0120,1.003
0.628000,-0.0149,1.0019,-0.0171,1.002
0.630000,-0.0149,1.0027,-0.0230,1.003
0.633000,-0.0151,1.0034,-0.0301,1.004
0.635000,-0.0142,1.0014,-0.0337,1.002
0.636000,-0.0144,1.0005,-0.0369,1.001
0.638000,-0.0159,1.0007,-0.0420,1.002
0.640000,-0.0161,1.0002,-0.0479,1.001
0.642000,-0.0171,1.0014,-0.0506,1.003
0.643000,-0.0159,1.0010,-0.0545,1.003
0.658000,-0.0171,1.0014,-0.0581,1.003
0.658000,-0.0161,1.0027,-0.0603,1.005
0.659000,-0.0149,1.0002,-0.0650,1.002
0.659000,-0.0151,1.0012,-0.0655,1.003
0.659000,-0.0129,1.0014,-0.0691,1.004
0.660000,-0.0142,1.0012,-0.0701,1.004
0.660000,-0.0142,1.0014,-0.0711,1.004
0.660000,-0.0151,1.0014,-0.0728,1.004
0.662000,-0.0137,1.0039,-0.0733,1.007
0.664000,-0.0149,1.0022,-0.0709,1.005
0.666000,-0.0159,1.0017,-0.0716,1.004
0.669000,-0.0161,1.0012,-0.0689,1.004
0.671000,-0.0142,1.0002,-0.0682,1.003
0.672000,-0.0144,1.0029,-0.0640,1.005
0.680000,-0.0142,1.0012,-0.0621,1.003
0.681000,-0.0151,1.0019,-0.0574,1.004
0.687000,-0.0147,1.0032,-0.0569,1.005
0.688000,-0.0149,1.0014,-0.0523,1.003
0.689000,-0.0149,1.0017,-0.0469,1.003
0.690000,-0.0164,1.0002,-0.0437,1.001
0.694000,-0.0149,1.0022,-0.0384,1.003
0.696000,-0.0154,1.0032,-0.0359,1.004
0.697000,-0.0149,1.0017,-0.0298,1.002
0.698000,-0.0154,1.0010,-0.0215,1.001
0.699000,-0.0154,1.0010,-0.0215,1.001
0.700000,-0.0156,1.0017,-0.0154,1.002
0.701000,-0.0156,1.0029,-0.0105,1.003
0.702000,-0.0161,1.0029,-0.0078,1.003
0.702000,-0.0154,0.9995,-0.0056,1.000
0.706000,-0.0164,1.0010,-0.0051,1.001
0.707000,-0.0149,1.0022,-0.0017,1.002
0.708000,-0.0161,0.9997,0.0039,1.000
0.710000,-0.0151,1.0014,0.0029,1.002
0.712000,-0.0161,1.0012,0.0059,1.001
0.715000,-0.0164,1.0017,0.0061,1.002
0.717000,-0.0159,1.0002,0.0073,1.000
0.718000,-0.0154,1.0017,0.0073,1.002
0.720000,-0.0156,1.0002,0.0093,1.000
0.722000,-0.0164,1.0005,0.0073,1.001
0.724000,-0.0156,1.0007,0.0046,1.001
0.726000,-0.0164,1.0017,0.0056,1.002
0.728000,-0.0159,1.0029,0.0042,1.003
0.731000,-0.0161,1.0029,0.0015,1.003
0.735000,-0.0134,1.0019,-0.0034,1.002
0.737000,-0.0159,1.0007,-0.0061,1.001
0.737000,-0.0154,1.0012,-0.0066,1.001
0.738000,-0.0154,1.0002,-0.0103,1.000
0.740000,-0.0159,1.0014,-0.0127,1.002
0.742000,-0.0159,1.0019,-0.0173,1.002
0.744000,-0.0159,1.0010,-0.0232,1.001
0.746000,-0.0171,1.0007,-0.0252,1.001
0.748000,-0.0154,1.0024,-0.0313,1.003
0.750000,-0.0139,1.0029,-0.0381,1.004
0.753000,-0.0164,1.0017,-0.0415,1.003
0.754000,-0.0164,1.0027,-0.0442,1.004
0.756000,-0.0154,1.0029,-0.0464,1.004
0.758000,-0.0142,1.0024,-0.0513,1.004
0.760000,-0.0144,1.0019,-0.0552,1.004
0.762000,-0.0129,1.0032,-0.0567,1.005
0.773000,-0.0134,1.0017,-0.0608,1.004
0.774000,-0.0134,1.0039,-0.0625,1.006
0.774000,-0.0117,1.0036,-0.0665,1.006
0.774000,-0.0134,1.0024,-0.0679,1.005
0.775000,-0.0139,1.0010,-0.0665,1.003
0.775000,-0.0134,1.0024,-0.0682,1.005
0.776000,-0.0144,1.0029,-0.0662,1.005
0.779000,-0.0147,1.0032,-0.0672,1.006
0.781000,-0.0142,1.0041,-0.0665,1.006
0.782000,-0.0132,1.0041,-0.0662,1.006
0.785000,-0.0127,1.0032,-0.0650,1.005
0.793000,-0.0134,1.0012,-0.0616,1.003
0.794000,-0.0151,1.0014,-0.0599,1.003
0.794000,-0.0132,1.0019,-0.0557,1.004
0.794000,-0.0137,1.0036,-0.0530,1.005
0.794000,-0.0134,1.0032,-0.0494,1.004
0.796000,-0.0149,1.0032,-0.0437,1.004
0.801000,-0.0149,1.0032,-0.0432,1.004
0.802000,-0.0156,1.0017,-0.0393,1.003
0.803000,-0.0166,1.0014,-0.0332,1.002
0.805000,-0.0147,1.0032,-0.0305,1.004
0.807000,-0.0134,1.0014,-0.0249,1.002
0.808000,-0.0154,1.0019,-0.0242,1.002
0.810000,-0.0159,1.0017,-0.0193,1.002
0.813000,-0.0154,1.0010,-0.0164,1.001
0.814000,-0.0154,1.0010,-0.0125,1.001
0.818000,-0.0156,1.0012,-0.0071,1.001
0.819000,-0.0164,1.0007,-0.0056,1.001
0.821000,-0.0164,1.0005,-0.0051,1.001
0.822000,-0.0149,1.0022,-0.0022,1.002
0.824000,-0.0166,1.0007,-0.0010,1.001
0.826000,-0.0161,1.0014,0.0017,1.002
0.828000,-0.0164,1.0017,0.0039,1.002
0.832000,-0.0147,1.0010,0.0039,1.001
0.832000,-0.0156,1.0019,0.0039,1.002
0.837000,-0.0159,1.0017,0.0034,1.002
0.839000,-0.0169,1.0044,0.0039,1.005
0.840000,-0.0156,1.0036,0.0032,1.004
0.841000,-0.0164,1.0039,0.0017,1.004
0.842000,-0.0147,1.0029,0.0005,1.003
0.844000,-0.0137,1.0027,-0.0010,1.003
0.846000,-0.0147,1.0022,-0.0049,1.002
0.859000,-0.0154,1.0007,-0.0059,1.001
0.861000,-0.0164,1.0002,-0.0066,1.000
0.861000,-0.0154,1.0014,-0.0093,1.002
0.862000,-0.0164,1.0002,-0.0147,1.000
0.863000,-0.0164,1.0014,-0.0166,1.002
0.864000,-0.0159,1.0000,-0.0213,1.000
0.865000,-0.0159,1.0010,-0.0249,1.001
0.865000,-0.0159,1.0022,-0.0308,1.003
0.866000,-0.0139,1.0022,-0.0354,1.003
0.872000,-0.0127,1.0007,-0.0366,1.001
0.873000,-0.0154,1.0010,-0.0428,1.002
0.873000,-0.0144,1.0017,-0.0452,1.003
0.873000,-0.0156,1.0017,-0.0513,1.003
0.874000,-0.0149,1.0054,-0.0516,1.007
0.876000,-0.0151,1.0032,-0.0535,1.005
0.879000,-0.0134,1.0024,-0.0567,1.004
0.880000,-0.0134,1.0022,-0.0601,1.004
0.882000,-0.0125,1.0036,-0.0611,1.006
0.884000,-0.0154,1.0014,-0.0621,1.003
0.886000,-0.0159,1.0002,-0.0625,1.002
0.888000,-0.0147,1.0024,-0.0640,1.005
0.890000,-0.0144,1.0029,-0.0647,1.005
0.892000,-0.0134,1.0029,-0.0640,1.005
0.894000,-0.0139,1.0027,-0.0630,1.005
0.896000,-0.0137,1.0019,-0.0623,1.004
0.898000,-0.0134,1.0024,-0.0601,1.004
0.900000,-0.0139,1.0012,-0.0591,1.003
0.902000,-0.0134,1.0034,-0.0564,1.005
0.904000,-0.0129,1.0024,-0.0540,1.004
0.906000,-0.0139,1.0044,-0.0503,1.006
0.908000,-0.0127,1.0049,-0.0479,1.006
0.910000,-0.0137,1.0010,-0.0452,1.002
0.912000,-0.0151,1.0027,-0.0423,1.004
0.915000,-0.0161,1.0049,-0.0379,1.006
0.916000,-0.0144,1.0032,-0.0325,1.004
0.918000,-0.0151,1.0019,-0.0303,1.003
0.920000,-0.0154,1.0041,-0.0257,1.005
0.922000,-0.0154,1.0032,-0.0232,1.004
0.924000,-0.0149,1.0046,-0.0195,1.005
0.926000,-0.0137,1.0029,-0.0169,1.003
0.928000,-0.0142,1.0027,-0.0147,1.003
0.930000,-0.0159,1.0012,-0.0122,1.001
0.933000,-0.0151,1.0017,-0.0073,1.002
0.934000,-0.0151,1.0010,-0.0068,1.001
0.936000,-0.0156,1.0002,-0.0051,1.000
0.939000,-0.0159,1.0012,-0.0042,1.001
0.940000,-0.0154,1.0027,-0.0032,1.003
0.942000,-0.0147,1.0029,-0.0020,1.003
0.944000,-0.0161,1.0017,-0.0012,1.002
0.946000,-0.0159,0.9997,-0.0002,1.000
0.959000,-0.0154,1.0007,0.0007,1.001
0.961000,-0.0171,1.0005,-0.0002,1.001
0.962000,-0.0166,1.0010,-0.0010,1.001
0.963000,-0.0161,0.9992,-0.0010,0.999
0.964000,-0.0171,1.0017,-0.0024,1.002
0.966000,-0.0149,1.0017,-0.0051,1.002
0.967000,-0.0149,1.0017,-0.0059,1.002
0.968000,-0.0151,1.0019,-0.0088,1.002
0.969000,-0.0144,1.0022,-0.0103,1.002
0.970000,-0.0154,1.0005,-0.0149,1.001
0.971000,-0.0149,1.0017,-0.0169,1.002
0.972000,-0.0142,1.0022,-0.0188,1.002
0.973000,-0.0149,1.0014,-0.0227,1.002
0.979000,-0.0156,1.0032,-0.0247,1.004
0.982000,-0.0159,1.0019,-0.0288,1.002
0.983000,-0.0149,1.0022,-0.0332,1.003
0.984000,-0.0151,1.0005,-0.0357,1.001
0.985000,-0.0137,1.0024,-0.0413,1.003
0.986000,-0.0134,1.0017,-0.0415,1.003
0.987000,-0.0149,1.0014,-0.0459,1.003
0.989000,-0.0154,1.0036,-0.0494,1.005
0.991000,-0.0149,1.0036,-0.0498,1.005
0.993000,-0.0132,1.0032,-0.0542,1.005
0.994000,-0.0134,1.0034,-0.0564,1.005
0.996000,-0.0149,1.0054,-0.0579,1.007
0.999000,-0.0139,1.0019,-0.0591,1.004
1.000000,-0.0147,1.0024,-0.0608,1.004
1.002000,-0.0154,1.0014,-0.0601,1.003
1.004000,-0.0144,1.0017,-0.0606,1.004
1.007000,-0.0139,1.0024,-0.0601,1.004
1.008000,-0.0161,1.0002,-0.0594,1.002
1.010000,-0.0149,1.0014,-0.0586,1.003
1.012000,-0.0149,1.0012,-0.0579,1.003
1.015000,-0.0137,1.0019,-0.0562,1.004
1.016000,-0.0142,1.0032,-0.0555,1.005
1.019000,-0.0159,1.0007,-0.0516,1.002
1.020000,-0.0149,1.0032,-0.0481,1.004
1.022000,-0.0156,1.0027,-0.0464,1.004
1.024000,-0.0149,1.0010,-0.0430,1.002
1.026000,-0.0142,1.0014,-0.0413,1.002
1.029000,-0.0144,1.0014,-0.0386,1.002
1.031000,-0.0147,1.0010,-0.0332,1.002
1.033000,-0.0166,1.0005,-0.0315,1.001
1.035000,-0.0166,1.0007,-0.0279,1.001
1.037000,-0.0171,1.0010,-0.0257,1.001
1.039000,-0.0156,1.0029,-0.0220,1.003
1.041000,-0.0161,1.0024,-0.0181,1.003
1.042000,-0.0159,1.0019,-0.0159,1.002
1.044000,-0.0169,0.9995,-0.0127,1.000
1.046000,-0.0164,1.0017,-0.0086,1.002
1.055000,-0.0161,1.0005,-0.0066,1.001
1.056000,-0.0161,1.0000,-0.0068,1.000
1.056000,-0.0156,0.9997,-0.0054,1.000
1.056000,-0.0156,0.9985,-0.0051,0.999
1.057000,-0.0166,0.9988,-0.0049,0.999
1.063000,-0.0166,1.0010,-0.0039,1.001
1.063000,-0.0164,1.0007,-0.0039,1.001
1.064000,-0.0159,1.0029,-0.0029,1.003
1.064000,-0.0149,1.0022,-0.0039,1.002
1.083000,-0.0144,1.0024,-0.0049,1.003
