time,gFx,gFy,gFz,TgF
0.118000,-0.0298,0.9689,0.2172,0.993
0.119000,-0.0301,0.9682,0.2275,0.995
0.120000,-0.0308,0.9699,0.2316,0.998
0.120000,-0.0286,0.9682,0.2409,0.998
0.121000,-0.0293,0.9665,0.2436,0.997
0.139000,-0.0281,0.9677,0.2548,1.001
0.140000,-0.0293,0.9689,0.2634,1.005
0.140000,-0.0301,0.9682,0.2675,1.005
0.141000,-0.0310,0.9687,0.2744,1.007
0.142000,-0.0305,0.9672,0.2780,1.007
0.142000,-0.0301,0.9677,0.2841,1.009
0.143000,-0.0303,0.9660,0.2893,1.009
0.144000,-0.0301,0.9658,0.2898,1.009
0.145000,-0.0315,0.9660,0.2902,1.009
0.146000,-0.0315,0.9682,0.2893,1.011
0.146000,-0.0310,0.9660,0.2878,1.008
0.148000,-0.0310,0.9667,0.2861,1.009
0.149000,-0.0296,0.9658,0.2827,1.007
0.156000,-0.0293,0.9663,0.2768,1.006
0.156000,-0.0291,0.9672,0.2687,1.004
0.157000,-0.0286,0.9675,0.2656,1.004
0.157000,-0.0283,0.9667,0.2560,1.000
0.175000,-0.0279,0.9667,0.2512,0.999
0.175000,-0.0276,0.9685,0.2404,0.998
0.176000,-0.0274,0.9680,0.2355,0.997
0.176000,-0.0276,0.9687,0.2331,0.997
0.176000,-0.0281,0.9709,0.2253,0.997
0.176000,-0.0281,0.9704,0.2187,0.995
0.177000,-0.0283,0.9697,0.2170,0.994
0.177000,-0.0271,0.9704,0.2101,0.993
0.177000,-0.0271,0.9694,0.2079,0.992
0.178000,-0.0271,0.9694,0.2062,0.991
0.178000,-0.0274,0.9697,0.2067,0.992
0.183000,-0.0281,0.9685,0.2072,0.991
0.184000,-0.0281,0.9677,0.2060,0.990
0.184000,-0.0279,0.9709,0.2069,0.993
0.185000,-0.0266,0.9699,0.2126,0.993
0.187000,-0.0264,0.9707,0.2187,0.995
0.189000,-0.0264,0.9697,0.2221,0.995
0.191000,-0.0286,0.9680,0.2287,0.995
0.193000,-0.0276,0.9670,0.2365,0.996
0.195000,-0.0286,0.9687,0.2389,0.998
0.198000,-0.0293,0.9677,0.2470,0.999
0.199000,-0.0293,0.9672,0.2502,0.999
0.201000,-0.0286,0.9655,0.2580,1.000
0.203000,-0.0288,0.9658,0.2648,1.002
0.204000,-0.0296,0.9670,0.2680,1.004
0.207000,-0.0296,0.9665,0.2739,1.005
0.209000,-0.0298,0.9682,0.2771,1.008
0.222000,-0.0291,0.9677,0.2807,1.008
0.222000,-0.0288,0.9670,0.2824,1.008
0.222000,-0.0281,0.9660,0.2819,1.007
0.223000,-0.0274,0.9663,0.2817,1.007
0.223000,-0.0269,0.9663,0.2807,1.007
0.223000,-0.0269,0.9663,0.2807,1.007
0.223000,-0.0279,0.9682,0.2775,1.008
0.225000,-0.0281,0.9665,0.2753,1.005
0.228000,-0.0293,0.9692,0.2683,1.006
0.229000,-0.0298,0.9663,0.2624,1.002
0.231000,-0.0298,0.9670,0.2575,1.001
0.233000,-0.0283,0.9685,0.2504,1.001
0.235000,-0.0288,0.9687,0.2460,1.000
0.237000,-0.0281,0.9687,0.2385,0.998
0.239000,-0.0288,0.9675,0.2333,0.996
0.241000,-0.0286,0.9677,0.2299,0.995
0.247000,-0.0281,0.9675,0.2250,0.994
0.248000,-0.0286,0.9677,0.2184,0.992
0.248000,-0.0279,0.9672,0.2162,0.992
0.251000,-0.0281,0.9677,0.2135,0.991
0.252000,-0.0271,0.9672,0.2121,0.991
0.262000,-0.0269,0.9672,0.2121,0.991
0.264000,-0.0264,0.9667,0.2135,0.990
0.264000,-0.0279,0.9670,0.2143,0.991
0.265000,-0.0296,0.9687,0.2138,0.992
0.266000,-0.0288,0.9692,0.2155,0.993
0.267000,-0.0283,0.9692,0.2184,0.994
0.268000,-0.0283,0.9687,0.2238,0.995
0.269000,-0.0281,0.9667,0.2267,0.993
0.270000,-0.0291,0.9672,0.2341,0.996
0.272000,-0.0269,0.9675,0.2402,0.997
0.274000,-0.0271,0.9685,0.2441,0.999
0.275000,-0.0269,0.9687,0.2524,1.001
0.284000,-0.0276,0.9675,0.2546,1.001
0.285000,-0.0276,0.9667,0.2624,1.002
0.285000,-0.0266,0.9670,0.2663,1.003
0.286000,-0.0259,0.9655,0.2685,1.003
0.287000,-0.0261,0.9667,0.2731,1.005
0.288000,-0.0269,0.9667,0.2751,1.005
0.289000,-0.0271,0.9663,0.2758,1.005
0.291000,-0.0283,0.9677,0.2778,1.007
0.293000,-0.0286,0.9672,0.2766,1.006
0.301000,-0.0261,0.9660,0.2751,1.005
0.302000,-0.0286,0.9670,0.2727,1.005
0.302000,-0.0276,0.9675,0.2712,1.005
0.302000,-0.0291,0.9670,0.2668,1.004
0.303000,-0.0271,0.9687,0.2648,1.005
0.305000,-0.0281,0.9680,0.2602,1.003
0.307000,-0.0266,0.9685,0.2546,1.002
0.310000,-0.0264,0.9672,0.2509,1.000
0.318000,-0.0249,0.9692,0.2460,1.000
0.318000,-0.0244,0.9692,0.2431,1.000
0.319000,-0.0254,0.9682,0.2370,0.997
0.319000,-0.0269,0.9689,0.2326,0.997
0.320000,-0.0279,0.9697,0.2277,0.996
0.321000,-0.0274,0.9689,0.2226,0.995
0.323000,-0.0271,0.9692,0.2218,0.995
0.325000,-0.0264,0.9697,0.2187,0.994
0.327000,-0.0279,0.9685,0.2155,0.993
0.358000,-0.0269,0.9689,0.2165,0.993
0.358000,-0.0281,0.9682,0.2155,0.992
0.358000,-0.0286,0.9685,0.2162,0.993
0.359000,-0.0269,0.9704,0.2172,0.995
0.359000,-0.0293,0.9687,0.2204,0.994
0.359000,-0.0271,0.9677,0.2250,0.994
0.359000,-0.0281,0.9682,0.2265,0.995
0.360000,-0.0274,0.9665,0.2328,0.995
0.360000,-0.0269,0.9677,0.2363,0.997
0.360000,-0.0291,0.9687,0.2414,0.999
0.360000,-0.0281,0.9672,0.2431,0.998
0.361000,-0.0298,0.9687,0.2490,1.001
0.361000,-0.0296,0.9685,0.2546,1.002
0.361000,-0.0293,0.9692,0.2573,1.003
0.361000,-0.0293,0.9677,0.2621,1.003
0.361000,-0.0301,0.9675,0.2663,1.004
0.362000,-0.0283,0.9667,0.2685,1.004
0.364000,-0.0291,0.9665,0.2707,1.004
0.365000,-0.0281,0.9689,0.2727,1.007
0.367000,-0.0291,0.9694,0.2722,1.007
0.370000,-0.0283,0.9699,0.2727,1.008
0.372000,-0.0276,0.9682,0.2729,1.006
0.373000,-0.0281,0.9692,0.2707,1.007
0.375000,-0.0286,0.9677,0.2692,1.005
0.379000,-0.0264,0.9677,0.2656,1.004
0.380000,-0.0266,0.9667,0.2597,1.001
0.389000,-0.0257,0.9663,0.2582,1.001
0.390000,-0.0259,0.9667,0.2541,1.000
0.390000,-0.0269,0.9675,0.2482,0.999
0.391000,-0.0271,0.9685,0.2465,1.000
0.392000,-0.0259,0.9682,0.2419,0.998
0.392000,-0.0269,0.9682,0.2397,0.998
0.393000,-0.0264,0.9670,0.2358,0.996
0.398000,-0.0266,0.9680,0.2299,0.995
0.399000,-0.0266,0.9677,0.2287,0.995
0.401000,-0.0269,0.9687,0.2231,0.994
0.403000,-0.0269,0.9680,0.2231,0.994
0.404000,-0.0271,0.9667,0.2216,0.992
0.405000,-0.0261,0.9667,0.2218,0.992
0.408000,-0.0279,0.9672,0.2218,0.993
0.409000,-0.0269,0.9685,0.2231,0.994
0.412000,-0.0274,0.9702,0.2238,0.996
0.413000,-0.0271,0.9697,0.2262,0.996
0.439000,-0.0274,0.9689,0.2299,0.996
0.440000,-0.0281,0.9692,0.2314,0.997
0.440000,-0.0281,0.9692,0.2353,0.998
0.441000,-0.0298,0.9697,0.2404,0.999
0.441000,-0.0293,0.9702,0.2426,1.000
0.442000,-0.0293,0.9687,0.2494,1.001
0.442000,-0.0291,0.9682,0.2512,1.001
0.442000,-0.0301,0.9675,0.2558,1.001
0.443000,-0.0291,0.9692,0.2599,1.004
0.443000,-0.0288,0.9677,0.2617,1.003
0.443000,-0.0313,0.9692,0.2636,1.005
0.444000,-0.0308,0.9687,0.2668,1.005
0.444000,-0.0303,0.9677,0.2663,1.004
0.445000,-0.0303,0.9670,0.2675,1.004
0.445000,-0.0291,0.9680,0.2685,1.005
0.447000,-0.0293,0.9680,0.2656,1.004
0.448000,-0.0271,0.9675,0.2668,1.004
0.449000,-0.0291,0.9667,0.2651,1.003
0.461000,-0.0293,0.9675,0.2607,1.002
0.461000,-0.0291,0.9660,0.2592,1.001
0.461000,-0.0283,0.9672,0.2563,1.001
0.461000,-0.0288,0.9687,0.2521,1.001
0.462000,-0.0288,0.9687,0.2477,1.000
0.462000,-0.0286,0.9682,0.2455,0.999
0.477000,-0.0283,0.9682,0.2419,0.998
0.477000,-0.0286,0.9692,0.2394,0.999
0.478000,-0.0274,0.9699,0.2345,0.998
0.478000,-0.0279,0.9689,0.2323,0.997
0.478000,-0.0266,0.9689,0.2306,0.996
0.478000,-0.0259,0.9672,0.2282,0.994
0.478000,-0.0264,0.9675,0.2262,0.994
0.483000,-0.0276,0.9682,0.2275,0.995
0.484000,-0.0266,0.9672,0.2267,0.994
0.484000,-0.0276,0.9687,0.2275,0.995
0.484000,-0.0269,0.9685,0.2275,0.995
0.486000,-0.0269,0.9663,0.2270,0.993
0.488000,-0.0271,0.9672,0.2306,0.995
0.490000,-0.0269,0.9682,0.2321,0.996
0.491000,-0.0264,0.9680,0.2348,0.996
0.493000,-0.0266,0.9685,0.2389,0.998
0.503000,-0.0271,0.9687,0.2397,0.998
0.503000,-0.0281,0.9682,0.2438,0.999
0.503000,-0.0264,0.9667,0.2472,0.998
0.504000,-0.0252,0.9689,0.2485,1.001
0.504000,-0.0264,0.9677,0.2524,1.000
0.505000,-0.0274,0.9672,0.2546,1.001
0.508000,-0.0274,0.9685,0.2585,1.003
0.510000,-0.0276,0.9660,0.2604,1.001
0.511000,-0.0274,0.9672,0.2612,1.002
0.525000,-0.0257,0.9682,0.2643,1.004
0.525000,-0.0264,0.9670,0.2658,1.003
0.526000,-0.0279,0.9682,0.2646,1.004
0.527000,-0.0269,0.9697,0.2641,1.005
0.528000,-0.0269,0.9697,0.2641,1.005
0.529000,-0.0269,0.9709,0.2629,1.006
0.530000,-0.0288,0.9685,0.2614,1.004
0.531000,-0.0279,0.9692,0.2587,1.004
0.532000,-0.0276,0.9689,0.2531,1.002
0.533000,-0.0286,0.9667,0.2516,0.999
0.533000,-0.0271,0.9675,0.2490,0.999
0.559000,-0.0276,0.9692,0.2455,1.000
0.560000,-0.0254,0.9675,0.2441,0.998
0.561000,-0.0237,0.9670,0.2406,0.997
0.562000,-0.0239,0.9687,0.2389,0.998
0.563000,-0.0235,0.9687,0.2360,0.997
0.564000,-0.0235,0.9677,0.2311,0.995
0.565000,-0.0235,0.9680,0.2311,0.995
0.566000,-0.0237,0.9682,0.2292,0.995
0.567000,-0.0244,0.9682,0.2279,0.995
0.568000,-0.0237,0.9677,0.2270,0.994
0.568000,-0.0232,0.9677,0.2277,0.994
0.569000,-0.0222,0.9680,0.2260,0.994
0.570000,-0.0222,0.9689,0.2282,0.996
0.571000,-0.0230,0.9677,0.2284,0.995
0.572000,-0.0230,0.9680,0.2316,0.996
0.573000,-0.0235,0.9687,0.2331,0.997
0.573000,-0.0239,0.9689,0.2345,0.997
0.574000,-0.0232,0.9692,0.2380,0.998
0.576000,-0.0257,0.9699,0.2419,1.000
0.577000,-0.0254,0.9677,0.2448,0.999
0.579000,-0.0252,0.9694,0.2480,1.001
0.580000,-0.0271,0.9702,0.2502,1.002
0.581000,-0.0259,0.9689,0.2546,1.002
0.582000,-0.0266,0.9694,0.2548,1.003
0.590000,-0.0259,0.9680,0.2548,1.001
0.591000,-0.0264,0.9697,0.2585,1.004
0.591000,-0.0261,0.9687,0.2614,1.004
0.592000,-0.0266,0.9689,0.2599,1.004
0.592000,-0.0252,0.9672,0.2624,1.003
0.593000,-0.0271,0.9694,0.2612,1.004
0.595000,-0.0279,0.9685,0.2602,1.003
0.598000,-0.0266,0.9682,0.2619,1.003
0.600000,-0.0269,0.9682,0.2607,1.003
0.602000,-0.0281,0.9685,0.2573,1.002
0.604000,-0.0254,0.9707,0.2538,1.004
0.606000,-0.0249,0.9704,0.2538,1.003
0.608000,-0.0249,0.9685,0.2502,1.001
0.610000,-0.0249,0.9697,0.2480,1.001
0.612000,-0.0249,0.9704,0.2455,1.001
0.625000,-0.0249,0.9689,0.2416,0.999
0.626000,-0.0239,0.9704,0.2402,1.000
0.626000,-0.0235,0.9689,0.2375,0.998
0.627000,-0.0242,0.9685,0.2375,0.997
0.627000,-0.0227,0.9677,0.2348,0.996
0.627000,-0.0235,0.9677,0.2326,0.996
0.628000,-0.0222,0.9694,0.2314,0.997
0.629000,-0.0217,0.9694,0.2297,0.997
0.632000,-0.0230,0.9687,0.2316,0.996
0.632000,-0.0237,0.9692,0.2331,0.997
0.635000,-0.0230,0.9699,0.2321,0.998
0.637000,-0.0244,0.9694,0.2323,0.997
0.642000,-0.0237,0.9697,0.2348,0.998
0.642000,-0.0232,0.9677,0.2353,0.996
0.643000,-0.0232,0.9677,0.2358,0.996
0.644000,-0.0247,0.9689,0.2411,0.999
0.658000,-0.0252,0.9680,0.2438,0.999
0.658000,-0.0244,0.9665,0.2453,0.997
0.659000,-0.0244,0.9672,0.2475,0.999
0.659000,-0.0242,0.9682,0.2492,1.000
0.659000,-0.0252,0.9667,0.2519,0.999
0.660000,-0.0247,0.9677,0.2536,1.001
0.660000,-0.0252,0.9692,0.2563,1.003
0.660000,-0.0249,0.9680,0.2580,1.002
0.662000,-0.0247,0.9675,0.2578,1.002
0.667000,-0.0252,0.9655,0.2585,1.000
0.669000,-0.0237,0.9658,0.2614,1.001
0.669000,-0.0232,0.9672,0.2617,1.002
0.671000,-0.0237,0.9665,0.2597,1.001
0.672000,-0.0227,0.9692,0.2595,1.004
0.674000,-0.0244,0.9672,0.2570,1.001
0.676000,-0.0244,0.9675,0.2575,1.001
0.678000,-0.0239,0.9672,0.2556,1.001
0.682000,-0.0257,0.9680,0.2521,1.001
0.684000,-0.0247,0.9667,0.2519,0.999
0.684000,-0.0259,0.9675,0.2497,1.000
0.685000,-0.0242,0.9672,0.2455,0.998
0.688000,-0.0237,0.9677,0.2450,0.999
0.690000,-0.0200,0.9658,0.2426,0.996
0.691000,-0.0166,0.9675,0.2409,0.997
0.693000,-0.0173,0.9682,0.2397,0.998
0.695000,-0.0166,0.9687,0.2350,0.997
0.699000,-0.0195,0.9689,0.2343,0.997
0.701000,-0.0244,0.9685,0.2331,0.996
0.702000,-0.0239,0.9687,0.2333,0.997
0.704000,-0.0254,0.9680,0.2341,0.996
0.705000,-0.0232,0.9714,0.2321,0.999
0.708000,-0.0220,0.9721,0.2311,0.999
0.709000,-0.0208,0.9724,0.2311,1.000
0.711000,-0.0213,0.9731,0.2336,1.001
0.715000,-0.0213,0.9714,0.2321,0.999
0.716000,-0.0230,0.9716,0.2338,1.000
0.718000,-0.0225,0.9711,0.2360,1.000
0.720000,-0.0230,0.9707,0.2370,0.999
0.721000,-0.0235,0.9702,0.2411,1.000
0.723000,-0.0244,0.9697,0.2409,0.999
0.725000,-0.0235,0.9689,0.2450,1.000
0.727000,-0.0237,0.9692,0.2455,1.000
0.742000,-0.0247,0.9702,0.2460,1.001
0.743000,-0.0252,0.9689,0.2499,1.001
0.743000,-0.0242,0.9670,0.2497,0.999
0.744000,-0.0237,0.9665,0.2514,0.999
0.744000,-0.0225,0.9675,0.2502,1.000
0.744000,-0.0222,0.9685,0.2531,1.001
0.744000,-0.0239,0.9685,0.2521,1.001
0.745000,-0.0242,0.9663,0.2529,0.999
0.745000,-0.0227,0.9665,0.2536,0.999
0.747000,-0.0227,0.9653,0.2521,0.998
0.750000,-0.0227,0.9665,0.2516,0.999
0.751000,-0.0230,0.9680,0.2514,1.000
0.753000,-0.0239,0.9675,0.2509,1.000
0.756000,-0.0249,0.9665,0.2514,0.999
0.793000,-0.0235,0.9650,0.2504,0.997
0.794000,-0.0232,0.9680,0.2477,0.999
0.794000,-0.0230,0.9680,0.2468,0.999
0.794000,-0.0235,0.9687,0.2470,1.000
0.795000,-0.0252,0.9687,0.2448,0.999
0.795000,-0.0257,0.9685,0.2441,0.999
0.795000,-0.0252,0.9677,0.2416,0.998
0.796000,-0.0237,0.9680,0.2419,0.998
0.796000,-0.0239,0.9702,0.2406,1.000
0.797000,-0.0249,0.9704,0.2397,1.000
0.797000,-0.0244,0.9692,0.2409,0.999
0.797000,-0.0254,0.9689,0.2380,0.998
0.797000,-0.0244,0.9697,0.2392,0.999
0.798000,-0.0252,0.9694,0.2394,0.999
0.798000,-0.0252,0.9692,0.2397,0.999
0.798000,-0.0239,0.9692,0.2399,0.999
0.799000,-0.0252,0.9707,0.2382,1.000
0.799000,-0.0252,0.9709,0.2394,1.000
0.799000,-0.0244,0.9714,0.2385,1.001
0.800000,-0.0252,0.9704,0.2404,1.000
0.802000,-0.0242,0.9702,0.2402,1.000
0.803000,-0.0252,0.9692,0.2431,1.000
0.804000,-0.0257,0.9677,0.2446,0.998
0.805000,-0.0252,0.9685,0.2458,0.999
0.806000,-0.0261,0.9697,0.2472,1.001
0.808000,-0.0259,0.9680,0.2482,1.000
0.810000,-0.0276,0.9675,0.2480,0.999
0.812000,-0.0266,0.9677,0.2497,1.000
0.825000,-0.0254,0.9680,0.2516,1.000
0.826000,-0.0266,0.9675,0.2516,1.000
0.826000,-0.0266,0.9672,0.2531,1.000
0.827000,-0.0259,0.9672,0.2538,1.000
0.827000,-0.0276,0.9667,0.2531,1.000
0.828000,-0.0264,0.9697,0.2551,1.003
0.828000,-0.0281,0.9692,0.2536,1.002
0.829000,-0.0281,0.9677,0.2529,1.001
0.830000,-0.0279,0.9648,0.2516,0.997
0.832000,-0.0259,0.9663,0.2521,0.999
0.834000,-0.0276,0.9667,0.2512,0.999
0.836000,-0.0279,0.9675,0.2499,1.000
0.838000,-0.0279,0.9677,0.2507,1.000
0.840000,-0.0288,0.9687,0.2475,1.000
0.842000,-0.0281,0.9699,0.2455,1.001
0.844000,-0.0283,0.9687,0.2443,0.999
0.846000,-0.0286,0.9687,0.2416,0.999
0.859000,-0.0293,0.9694,0.2421,1.000
0.861000,-0.0308,0.9692,0.2411,0.999
0.862000,-0.0301,0.9677,0.2392,0.997
0.863000,-0.0283,0.9689,0.2392,0.998
0.865000,-0.0276,0.9699,0.2385,0.999
0.866000,-0.0288,0.9680,0.2365,0.997
0.867000,-0.0281,0.9665,0.2363,0.995
0.868000,-0.0264,0.9677,0.2365,0.997
0.868000,-0.0259,0.9670,0.2375,0.996
0.869000,-0.0271,0.9667,0.2380,0.996
0.870000,-0.0274,0.9687,0.2389,0.998
0.871000,-0.0276,0.9687,0.2382,0.998
0.872000,-0.0286,0.9682,0.2385,0.998
0.874000,-0.0283,0.9685,0.2399,0.998
0.876000,-0.0288,0.9680,0.2424,0.998
0.878000,-0.0286,0.9675,0.2446,0.998
0.881000,-0.0274,0.9658,0.2448,0.997
0.882000,-0.0281,0.9660,0.2458,0.997
0.884000,-0.0283,0.9667,0.2497,0.999
0.885000,-0.0286,0.9663,0.2497,0.998
0.888000,-0.0283,0.9648,0.2516,0.997
0.890000,-0.0296,0.9653,0.2516,0.998
0.891000,-0.0281,0.9665,0.2521,0.999
0.893000,-0.0288,0.9675,0.2534,1.001
0.895000,-0.0313,0.9682,0.2536,1.001
0.900000,-0.0305,0.9672,0.2558,1.001
0.902000,-0.0318,0.9689,0.2570,1.003
0.902000,-0.0313,0.9689,0.2575,1.003
0.904000,-0.0303,0.9699,0.2556,1.003
0.905000,-0.0308,0.9685,0.2565,1.002
0.908000,-0.0313,0.9711,0.2563,1.005
0.910000,-0.0293,0.9724,0.2541,1.005
0.911000,-0.0301,0.9709,0.2521,1.004
0.913000,-0.0283,0.9677,0.2516,1.000
0.921000,-0.0293,0.9672,0.2502,0.999
0.922000,-0.0303,0.9687,0.2477,1.000
0.922000,-0.0322,0.9692,0.2448,1.000
0.923000,-0.0301,0.9685,0.2431,0.999
0.924000,-0.0303,0.9692,0.2419,0.999
0.926000,-0.0301,0.9702,0.2402,1.000
0.928000,-0.0296,0.9689,0.2382,0.998
0.949000,-0.0298,0.9675,0.2382,0.997
0.949000,-0.0303,0.9670,0.2382,0.996
0.950000,-0.0281,0.9663,0.2367,0.995
0.950000,-0.0286,0.9670,0.2367,0.996
0.950000,-0.0296,0.9665,0.2358,0.995
0.951000,-0.0298,0.9667,0.2382,0.996
0.951000,-0.0298,0.9667,0.2382,0.996
0.951000,-0.0286,0.9667,0.2387,0.996
0.952000,-0.0291,0.9670,0.2387,0.996
0.952000,-0.0291,0.9689,0.2394,0.999
0.952000,-0.0303,0.9675,0.2411,0.998
0.952000,-0.0305,0.9685,0.2438,0.999
0.954000,-0.0320,0.9692,0.2470,1.001
0.957000,-0.0318,0.9702,0.2480,1.002
0.960000,-0.0332,0.9697,0.2492,1.002
0.961000,-0.0318,0.9682,0.2524,1.001
0.962000,-0.0327,0.9675,0.2546,1.001
0.965000,-0.0330,0.9663,0.2543,1.000
0.967000,-0.0327,0.9682,0.2570,1.002
0.970000,-0.0325,0.9697,0.2580,1.004
0.972000,-0.0335,0.9697,0.2573,1.004
0.973000,-0.0335,0.9699,0.2582,1.004
0.975000,-0.0340,0.9685,0.2580,1.003
0.976000,-0.0342,0.9687,0.2573,1.003
0.979000,-0.0332,0.9667,0.2573,1.001
0.981000,-0.0320,0.9680,0.2565,1.002
0.983000,-0.0330,0.9687,0.2538,1.002
0.986000,-0.0332,0.9682,0.2534,1.001
0.986000,-0.0335,0.9677,0.2521,1.001
0.988000,-0.0322,0.9680,0.2504,1.000
0.990000,-0.0320,0.9692,0.2487,1.001
0.992000,-0.0320,0.9709,0.2460,1.002
0.994000,-0.0320,0.9697,0.2460,1.001
0.996000,-0.0310,0.9697,0.2426,1.000
1.000000,-0.0288,0.9709,0.2404,1.001
1.001000,-0.0301,0.9694,0.2406,0.999
1.002000,-0.0303,0.9685,0.2385,0.998
1.004000,-0.0310,0.9682,0.2367,0.997
1.006000,-0.0308,0.9667,0.2380,0.996
1.008000,-0.0286,0.9650,0.2372,0.994
1.010000,-0.0288,0.9658,0.2377,0.995
1.012000,-0.0276,0.9655,0.2382,0.995
1.014000,-0.0288,0.9660,0.2375,0.995
1.026000,-0.0291,0.9660,0.2382,0.995
1.028000,-0.0283,0.9675,0.2402,0.997
1.029000,-0.0283,0.9670,0.2402,0.997
1.030000,-0.0310,0.9672,0.2428,0.998
1.032000,-0.0298,0.9663,0.2443,0.997
1.032000,-0.0281,0.9658,0.2436,0.996
1.033000,-0.0264,0.9665,0.2465,0.998
1.034000,-0.0276,0.9687,0.2465,1.000
1.034000,-0.0264,0.9670,0.2507,0.999
1.053000,-0.0261,0.9670,0.2529,1.000
1.054000,-0.0266,0.9667,0.2534,1.000
1.054000,-0.0283,0.9665,0.2524,0.999
1.054000,-0.0276,0.9665,0.2521,0.999
1.055000,-0.0283,0.9670,0.2514,1.000
1.055000,-0.0274,0.9677,0.2536,1.001
1.055000,-0.0279,0.9677,0.2526,1.001
1.055000,-0.0266,0.9687,0.2526,1.001
1.056000,-0.0274,0.9665,0.2543,1.000
1.056000,-0.0283,0.9675,0.2543,1.001
1.057000,-0.0266,0.9675,0.2521,1.000
1.057000,-0.0252,0.9682,0.2536,1.001
1.059000,-0.0269,0.9689,0.2524,1.002
1.061000,-0.0266,0.9667,0.2470,0.998
1.062000,-0.0266,0.9667,0.2470,0.998
1.063000,-0.0279,0.9687,0.2455,1.000
1.066000,-0.0259,0.9670,0.2433,0.997
1.069000,-0.0266,0.9677,0.2416,0.998
1.071000,-0.0281,0.9667,0.2392,0.996
1.074000,-0.0279,0.9692,0.2387,0.999
1.074000,-0.0288,0.9702,0.2377,0.999
1.075000,-0.0271,0.9665,0.2370,0.996
1.078000,-0.0281,0.9680,0.2365,0.997
1.080000,-0.0276,0.9667,0.2363,0.996
1.082000,-0.0281,0.9670,0.2370,0.996
1.085000,-0.0291,0.9685,0.2377,0.998
1.087000,-0.0281,0.9672,0.2387,0.997
1.088000,-0.0283,0.9677,0.2372,0.997
1.090000,-0.0298,0.9689,0.2375,0.998
1.092000,-0.0283,0.9692,0.2382,0.998
1.093000,-0.0271,0.9689,0.2394,0.998
